epoch,train_loss,val_loss,train_mae,val_mae,lr
0,2.6779977645629494,0.7304952002706981,0.45489973853795956,0.2389788017386482,0.02
1,0.9277690942470844,1.9659196365447271,0.25129691820878247,0.40902046930222286,0.02
2,0.8529073452338194,0.881375823702131,0.2398517608642578,0.262645613579523,0.02
3,0.6854234727529379,0.7248654166857401,0.2106956640879313,0.2334418623220353,0.02
4,0.48487447653061305,0.759038351830982,0.18562431778663244,0.23571778479076566,0.02
5,0.4660574191655868,0.8547955921718052,0.18055082834683933,0.2607971585932232,0.02
6,0.4438825968748484,0.5669607803935096,0.17812109975478588,0.2127589150553658,0.02
7,0.35963517091213126,0.4156114004907154,0.15277837560727045,0.18478926448594957,0.02
8,0.4093707841176253,0.43517381236666725,0.171209110892736,0.18884422239803134,0.02
9,0.459265111042903,0.36561323347545804,0.18061788999117337,0.1826402913956415,0.02
10,0.40472234839048143,0.5356281939006987,0.17528885702292124,0.21359976203668685,0.02
11,0.429839166922447,0.485007229305449,0.17835224095063332,0.1928915480772654,0.02
12,0.29260916526500996,0.4165588191577366,0.14219479927649864,0.179045252147175,0.02
13,0.327962361008693,0.39311611368542626,0.15585940442024132,0.16970300816354297,0.02
14,0.31110591338231014,0.3657837268852052,0.14562142139826065,0.1692825938974108,0.02
15,0.34748211844991417,0.36498481035232544,0.16672143993469385,0.17875066470532192,0.02
16,0.2876790260657286,0.4118508980387733,0.13956223810330415,0.18103784180822827,0.02
17,0.2589659755046551,0.3703043077673231,0.13775557432419214,0.17796156378019423,0.02
18,0.24091981305525853,0.34880885056086947,0.12978503272319453,0.16727190216382345,0.02
19,0.26607035918113514,0.31149143548238845,0.1364888574832525,0.15637460492906116,0.02
20,0.2421640620781825,0.3637174467245738,0.12990214274479792,0.17258720667589278,0.02
21,0.2404038586677649,0.3239661767369225,0.13122887924695625,0.1592849393685659,0.02
22,0.2054190654021043,0.5888097683588663,0.12076467069295736,0.2136440191950117,0.02
23,0.33095157543818154,0.5843040141321364,0.15024722157380518,0.21159281333287558,0.02
24,0.46833803898248916,0.5456436702183315,0.1709718855527731,0.19909821734541938,0.02
25,0.36319574667857246,0.7779886665798369,0.16208314834496915,0.23655101018292563,0.02
26,0.28547630676856406,0.42901443867456346,0.1413975599102485,0.18007648700759524,0.02
27,0.30053781332113805,0.4820188482602437,0.14367711184880672,0.1894113946528662,0.02
28,0.260868894136869,0.46487070549102055,0.1395334256001008,0.1887648811652547,0.02
29,0.30095550891680595,0.4472581247488658,0.14470192331534165,0.18758696104798997,0.02
30,0.24023814430603616,0.47060090871084304,0.1301399908768825,0.19338194742089226,0.02
31,0.19519705867203765,0.3827863732973735,0.11754753161699344,0.17260005679868518,0.02
32,0.2089902658493091,0.3704135786919367,0.12314976476705991,0.17233040786924816,0.02
33,0.17457888034673838,0.430098173164186,0.11169750552911024,0.18543778714679537,0.02
34,0.20410926670600207,0.43056096065612065,0.12230911010350937,0.18590155314831508,0.02
35,0.20291767878792225,0.4067502362387521,0.12365869619907477,0.182381401459376,0.02
