material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,family
25e23594f6,Cs2CoO4,28,615.1557789441002,4.197445919690465,1554.9667952,48.077617701132446,16.0652921974672,2.123560575090846,0.3047520426452159,0.1476305509404054,0.4269257969896584,0.1619940882335403,0.4246537821646831,1.1084397008081386,0.3886635186357963,False,True,AB2O4-type (spinel-like),spinel-like (AB2O4)
