material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,ALIGNN_is_low_kappa_candidate,alignn_prediction_reliable,family
5e5c060528,KAg(HgO2)2,8,139.99801260064197,7.260740170351605,612.1441000000001,38.79056659488402,12.809954909939334,0.068408458568704,0.059337332513346,0.3512564929568634,2.1420623137541885,0.4860363676802423,0.254021261733094,0.4779236864690872,0.9192332885697088,True,40.85655212402344,15.887593269348145,0.8030791933018214,True,True,complex oxide (4 elements)
c9edccbfa0,K2NiAuO4,8,152.52915374772869,4.3313188011904105,397.854169,40.56554516101863,15.077534885017398,0.0606314259211575,0.095732458856961,0.3346449313736409,2.0098758447180427,0.9416222562573604,0.3495506138795745,0.932581981708004,2.435125596538529,True,34.962398529052734,14.284662246704102,0.9622868084262756,True,True,complex oxide (4 elements)
8b73a21f72,Cs2CoCuO4,8,182.0217099140831,4.126108883406401,452.2876988,22.98068941749071,11.661313385745512,0.0878116362044156,0.05241331097994,0.2829871436768038,1.6719515465394037,0.9694266015461156,0.5212671014310023,0.9525314838043024,1.6901537492400445,True,31.75704765319824,9.969520568847656,0.4568420822947468,True,True,complex oxide (4 elements)
416f3a815b,ZnAg2SnO4,8,112.5582712836921,6.8430868735929575,463.853,123.04024876447666,28.590522815481258,0.0067721618337935,0.0354611827854182,0.392168546495277,2.535843497991976,1.0528649915792454,0.7256207237484253,1.0487234658024698,1.4767818797292758,False,118.96036529541016,30.690635681152344,1.313613368538223,False,True,complex oxide (4 elements)
da19bfc978,K2NiAgO4,8,152.39920187619515,3.364197858937303,308.7558,40.38801892402877,15.035290525660296,0.0546142960722372,0.0751712189208359,0.3344123064027078,2.0081185771987857,1.0654783793465594,0.4817055890288608,1.0531786403461596,2.241922201747431,False,34.79029083251953,13.99061679840088,1.0400731862491583,False,True,complex oxide (4 elements)
943cfb4add,Ag2PdPtO4,8,112.33976608185496,8.591511634781801,581.238,135.4485703688677,32.68174775526582,0.0113702189440963,0.029379616269705,0.3883381423112245,2.494063706776661,1.1959790435628386,0.9087192347276682,1.2013993790386996,1.578407020127604,False,122.310791015625,31.814231872558597,1.247737029737359,False,True,complex oxide (4 elements)
e294418a92,K2CoGeO4,8,126.31672537207253,3.5989015219869045,273.767395,65.99980408983478,21.90678848248982,0.0328326649647437,0.0860186113687916,0.3505718228437143,2.1363395342193274,1.5003037564357813,0.6161876092459225,1.4966713360989483,3.594972316914393,False,56.13627243041992,27.380170822143555,3.173820640114354,False,True,complex oxide (4 elements)
fd8664f05c,K2CuNiO4,8,143.5658290357262,3.058543435331631,264.4336,35.14107401902223,17.130133764600227,0.0766706371593258,0.0260848913382666,0.2903345814186384,1.7143563251698577,1.7769312032837392,1.21299625977184,1.7961181112332754,2.604779630757099,False,37.10078811645508,14.189146041870115,1.0342522101262648,False,True,complex oxide (4 elements)
1d6e1a018c,KNa2MnO4,8,123.40085549958494,2.7452999305907366,204.01348356000003,40.80274318728279,18.773792799819187,0.0289871008957977,0.0450104673337579,0.3005362954244327,1.776056287015849,1.926063231402812,1.2054720497430436,1.9392792350630423,3.0815271130209325,False,34.95022201538086,19.010122299194336,2.332197602230932,False,True,complex oxide (4 elements)
0622916269,TmLu(AgO2)2,8,128.1938715093802,8.078160201935658,623.63521,117.26789717764628,36.52284928832783,0.0141989108668007,0.0146939967750116,0.3589221488270434,2.2078738532317685,2.0190437301036366,1.7346199006514456,2.0286398940108623,2.377252041377812,False,,,,False,True,complex oxide (4 elements)
22d8624912,MgAg2SnO4,8,111.9227436248718,6.272105276472709,422.749,117.90205143707986,35.66792486781482,0.0080928384178084,0.0858320803021864,0.3625951490799692,2.240583333642,2.0465700274417373,0.8533911970611302,2.056870741470747,4.697639250575078,False,112.71965026855467,34.742088317871094,2.008476496321948,False,True,complex oxide (4 elements)
f2a82c7c30,MnSn(HO2)2,8,88.12480484427996,4.515951283894147,239.661525,81.87678872427375,30.950326662901706,0.0701775810338082,0.0335385473030635,0.3321448633367647,1.991118142489232,2.3009062857199347,1.4616583853673992,2.290255512863257,3.555286068716711,False,105.50958251953124,32.580604553222656,1.9890471159085144,False,True,complex oxide (4 elements)
19b093ea69,FeCu2RhO4,8,95.20305788441978,6.101937971678839,349.8401,158.8414979451473,45.43023434479922,0.0125944189784653,0.0232007895079759,0.3694420266010753,2.3037155100917404,2.655614686999108,2.1213115889975014,2.6688784723276693,3.370881297592784,False,153.35707092285156,47.85391616821289,3.161856546801315,False,True,complex oxide (4 elements)
8e7b4d3c51,MgMn(AgO2)2,8,99.48008148769478,5.992108160282187,358.977045,123.5950169196906,41.42060405582822,0.0223581007757783,0.0574689507889939,0.3492720675759722,2.1255435212847185,2.821425961991688,1.5876688215956425,2.8345395180475528,4.924530511033375,False,120.83580017089844,41.032752990722656,2.822588571843173,False,True,complex oxide (4 elements)
149054b253,Ba2ErCuO4,8,154.61989227843438,6.115674499704957,569.4566,82.79105422479051,35.30439016498124,0.0252121445387529,0.0070842968020184,0.3133211996598783,1.8584095768726068,3.3094219939739427,2.9212400197123083,3.310591360143236,3.761598755451825,False,89.18191528320312,39.448516845703125,4.064566414045608,False,True,complex oxide (4 elements)
503151db32,Ba2TmCuO4,8,152.77474133574592,6.207745309964355,571.13181,85.4678363746123,36.34182431855223,0.0129305014281554,0.0033743031250889,0.3137878550041646,1.861528393862152,3.406498061716176,3.2180710392780174,3.405864060244407,3.6277461043607153,False,87.98165130615234,38.95542144775391,3.947166542303337,False,True,complex oxide (4 elements)
57741f5bcd,Ba2FeCuO4,8,132.82803586662166,5.72618293696253,458.0426,80.40066650194109,44.31980312313303,0.0218501678894043,0.0087127113280891,0.2671641742501472,1.5859277455132967,5.970884580039457,5.325328534812546,5.973419956208417,6.707657079108643,False,80.95755004882812,41.92328643798828,5.156284170029504,False,True,complex oxide (4 elements)
6b4e0d579d,Na2NiPtO4,8,89.6513081890934,6.737532725142432,363.75453856,106.3546798253668,56.26109482457669,0.0079308138849236,0.0162548324028433,0.2751505707335391,1.6284778377941067,6.624703059143526,5.635642349905206,6.613348554767784,7.760144290606965,False,103.4586181640625,51.63898086547852,5.488687098798391,False,True,complex oxide (4 elements)
f54de8bf6f,SrLi2CrO4,8,97.24688325484114,3.7138476327890375,217.49570000000003,72.48510366549759,42.39949283985159,0.0320009487032551,0.0092747268119246,0.2552508619396855,1.5255258153884974,6.632553358069871,5.730135184210548,6.618021591266794,7.692788072075323,False,81.03744506835938,42.49369812011719,5.964502532100559,False,True,complex oxide (4 elements)
432a42c988,Na2NiPdO4,8,88.60761239504693,5.155297320647118,275.09053856,102.90798293999885,54.45092558382997,0.0113178377368407,0.013712490233941,0.2751045181475681,1.628227502288024,7.184502723299924,6.301253811653449,7.185099737409909,8.213349581707266,False,102.9167938232422,48.36798858642578,5.321986222099969,False,True,complex oxide (4 elements)
c03b821eda,Ag3HgAsO4,9,146.94118851876254,7.493653638846149,663.1138000000001,52.92164909557099,12.587567428372283,0.021726989796102,0.0548572331247012,0.3898098976023013,2.509979984053035,0.2929269394868671,0.1677542490590502,0.2911106061812037,0.4951831685996306,True,50.27485656738281,9.793946266174316,0.1620202032126562,True,True,complex oxide (4 elements)
39bfae3723,KNaCd3O4,9,158.2411534178757,4.86193847227452,463.31866928,60.12278158453893,20.57965348273185,0.0281546078514695,0.0464844591252835,0.34638075275679,2.101841970383437,1.1650721302630025,0.7322038697874222,1.1560470346107778,1.8828918952487264,False,60.38734817504883,20.963563919067383,1.216554763962194,False,True,complex oxide (4 elements)
f14c75446c,CsNaCd3O4,9,166.27950338054987,5.563699515365175,557.12582118,58.50105710315311,22.110581317011903,0.0229370449027912,0.030449006616155,0.3321681991525769,1.991291931847884,1.3746146410101745,0.998579882092567,1.3811677997308764,1.858888930137312,False,54.17196273803711,17.443864822387695,0.8077340105124173,True,True,complex oxide (4 elements)
8e384a35ae,SrOsPbO6,9,144.78053417976292,6.66422633071195,581.0464,72.59703430685525,26.51645599116179,0.0160095062154116,0.0438056162164861,0.3371942146861121,2.029295934527833,1.5174083382469667,0.9965178305522044,1.5374980537060554,2.315284145313756,False,58.74616622924805,34.72429275512695,3.763121311019363,False,True,complex oxide (4 elements)
0b2366a8d2,LaSbPdO6,9,127.79850454696142,6.017015144030616,463.08187,122.90691668039965,39.34876676630076,0.0388471673488354,0.1050630702816592,0.355360060679822,2.176889334524911,2.3950149940087595,0.8328987165203919,2.4480386122493405,6.665215109160414,False,124.82708740234376,45.68067932128906,3.47101450506555,False,True,complex oxide (4 elements)
63d5d2d109,EuTiWO6,9,123.70975547033451,6.438509677422155,479.6674,83.82041709837578,37.26618800807982,0.0652126092206731,0.0760391028937109,0.3063942860885588,1.8130647206320187,3.017713040442569,1.3543317356587634,3.014193081090741,6.333582834200309,False,114.48013305664062,46.00172424316406,3.713731865047624,False,True,complex oxide (4 elements)
5879d8ac22,LaMnSbO6,9,122.7286805964149,5.569013993307905,411.599915,122.52870455584709,43.99109247330822,0.0373697326265219,0.036094694136099,0.3396737289494587,2.0484750195248007,3.2942357722155062,2.2416817413814827,3.2784970690701845,4.836952902531675,False,120.41139221191406,49.15568923950195,4.4747510403573605,False,True,complex oxide (4 elements)
28f70a0f4d,BaCaOsO6,9,154.80250675373173,4.973291902196648,463.6314,49.127541222836015,28.750454062877026,0.0529223681730375,0.0752301357736569,0.2551528557282968,1.5250434157558252,3.323147433145151,1.627697802829528,3.392295392542323,6.800916570113433,False,74.95123291015625,31.49586296081543,2.7069685598506603,False,True,complex oxide (4 elements)
4722f1dd9c,PrBiPtO6,9,134.1284576808519,7.935326861825548,640.9684500000001,88.84208246881687,41.49256735610395,0.0700789610342615,0.0546761322558803,0.2979381516608502,1.760018684262019,3.4557934804481865,1.9408087865322377,3.459354314791693,6.168842213067267,False,103.142578125,39.403053283691406,2.5789440504790924,False,True,complex oxide (4 elements)
129caa3e7d,LaCoSbO6,9,120.06240498578568,5.747942849925002,415.595065,121.0110709293221,45.93965141608715,0.0488963313754514,0.0196523766759344,0.3315059918260274,1.9863696605503107,3.651267937740705,2.75095774701513,3.664174784222187,4.845520495766819,False,118.14567565917967,47.93046951293945,4.181703178475646,False,True,complex oxide (4 elements)
368639d071,PrMnSbO6,9,120.85464501852944,5.682879939197708,413.602095,119.64330718123404,45.68465709980877,0.0462934031651697,0.01555564230049,0.3306363901185838,1.979935266232152,3.67270770311592,2.854324038065716,3.679726197935505,4.714815076307314,False,117.30331420898438,50.988990783691406,4.979977258070434,False,True,complex oxide (4 elements)
a3de2581f3,CoAsPbO6,9,99.49934651442526,7.293923124514757,437.051195,91.93923739221064,44.20153180289287,0.0481480938688348,0.0745581626904398,0.2928177790814936,1.729064632814982,3.698110776815856,1.7416827937441703,3.666686282010192,7.73719453483601,False,99.21417236328124,50.39798355102539,4.766328929480816,False,True,complex oxide (4 elements)
296dc96962,LaSbPtO6,9,128.70561324748397,7.118536248209559,551.74587,126.29118453915838,48.782776604293616,0.0490136099213533,0.0734190816713323,0.3288949333019467,1.9671494119181208,3.7444151927825153,1.7577855446400306,3.749213257936426,8.156332542663403,False,130.37881469726562,47.394187927246094,3.355694957793015,False,True,complex oxide (4 elements)
f0dce67224,BaCrOsO6,9,138.3628945557536,5.707227551799828,475.5495,70.96261882944114,36.96738758327875,0.0886394708989169,0.0452870236001888,0.2780671701290076,1.644452941288295,3.877087230905016,2.1936050398233338,3.8879642470860687,6.52080685741796,False,97.01223754882812,34.60317611694336,2.345862256854228,False,True,complex oxide (4 elements)
07d0c00aa0,SrVWO6,9,127.86798335675198,5.433463804349554,418.3979,83.01406935325622,43.1698868573371,0.0964588585814153,0.0085774475617407,0.27839784385251,1.646279289934657,4.875600985106852,3.2838989962828764,4.926992557848624,6.977434527635428,False,111.25496673583984,43.40411376953125,3.6281382680057166,False,True,complex oxide (4 elements)
198fe07213,NdMnSbO6,9,119.5700483816064,5.790239826361214,416.936445,124.87601135067844,53.44175556761361,0.0355885004320572,0.0218688815832867,0.3127346631430194,1.854501217852304,5.188021026482252,3.961499787644661,5.182606502480502,6.662629518031994,False,122.19786071777344,53.72383117675781,5.38156712273214,False,True,complex oxide (4 elements)
c8bcaae501,SmMnSbO6,9,117.05858478706106,6.001255144854758,423.054445,132.24784208988711,55.42983407832974,0.0271019715705922,0.0274651973172618,0.3161219602731423,1.877252653183205,5.227084765152844,3.891363706005702,5.209906559092207,7.12098282980294,False,131.2415008544922,58.49136352539063,6.049702593637937,False,True,complex oxide (4 elements)
141a2241cc,SrMnWO6,9,125.5243151581096,5.587781757931108,422.394445,64.49885926891051,41.83026324945383,0.0160350823105849,0.028043004659821,0.2333691533334271,1.4232359007157172,5.666156381438223,4.360388289255507,5.6135079054289845,7.397407638619671,False,109.26573181152344,43.77174377441406,3.705771955510753,False,True,complex oxide (4 elements)
859bfbde9f,CeCoAsO6,9,104.21276139950255,5.895103183775498,369.967195,131.23858599332434,57.846362316946205,0.0159586079153156,0.0117133597232756,0.3078458321119472,1.8224218135701693,5.707629786357594,4.9905822713526895,5.718184432489318,6.468794386384094,False,139.52284240722656,60.78274917602539,6.071650947963367,False,True,complex oxide (4 elements)
bcdaad5eea,TbMnSbO6,9,113.80983313031588,6.297536098625786,431.619795,132.52614908525763,60.4301311158177,0.0332885324033305,0.0463803531509333,0.3020884303171621,1.7857462411290363,6.294254931692517,3.9498950527983054,6.205877449873338,9.98050105317252,False,132.8980712890625,61.03384399414063,6.437080812225976,False,True,complex oxide (4 elements)
da1407c881,DyMnSbO6,9,112.87982068879406,6.402006789962916,435.194445,139.92054687056282,64.10046823480732,0.032144223669208,0.0556209191528826,0.3012849103199468,1.780719600413116,6.83492880958606,3.972162302435312,6.869051465394884,11.930619179525728,False,135.5912322998047,60.60631561279297,6.122316104785905,False,True,complex oxide (4 elements)
0161ad7677,LuMnSbO6,9,108.7968711738623,6.832543170140986,447.661445,141.0326184686499,66.23333019463539,0.0221822089390828,0.053728570833745,0.2969677833428601,1.7540866930437693,7.045632038551248,3.997980241375119,7.018442093823151,11.919323676471134,False,139.80557250976562,63.25454711914063,6.322660053598627,False,True,complex oxide (4 elements)
b1bb969546,HoSbPdO6,9,116.7580998301813,6.956098280227158,489.10672,139.12780746192752,65.9192962832296,0.0451940129653075,0.029773189320667,0.2954099147276652,1.744628088192326,7.164376075108072,5.089059408992084,7.2319425187263375,9.943332874025216,False,136.6868438720703,59.522117614746094,5.623111585632631,False,True,complex oxide (4 elements)
3ac05f45b8,ErSbPdO6,9,115.79716473457074,7.047216427283561,491.4354,140.08794662520057,67.1080219983395,0.0446487154780487,0.0294242691475718,0.29345948982269,1.7328973959729543,7.375424383904739,5.248634389488941,7.289741993963708,10.294364502704244,False,136.4925994873047,60.49007034301758,5.815289381759447,False,True,complex oxide (4 elements)
b09e34377a,TmMnSbO6,9,110.36677448159406,6.644587005706065,441.628655,145.24103926998816,69.68397768092898,0.0292710680653381,0.0286817795221992,0.2931846081031587,1.7312539899199226,7.9221875595457405,5.877096304148321,7.969017207266068,10.67063589734552,False,143.21693420410156,64.92462921142578,6.712798916153043,False,True,complex oxide (4 elements)
6537c82d7a,HoMnSbO6,9,111.98888599578486,6.488974449096542,437.624765,136.98426029804747,67.84642288264605,0.0325119035605976,0.0526613692107123,0.2874481964021538,1.6975019643744302,7.999107281507231,4.641536182357677,8.019825843066041,13.400292479724966,False,135.9927215576172,62.60611343383789,6.569393865246447,False,True,complex oxide (4 elements)
2730bcba45,InCoAsO6,9,96.6415724325063,5.92226150449302,344.669195,158.53180191165808,72.19694799437951,0.0258042953297866,0.0355595758584243,0.3023057071638599,1.787109284349423,8.015524060375615,5.554772936218451,7.993227722921169,11.554096177179964,False,141.1126251220703,69.98777770996094,8.363966484181523,False,True,complex oxide (4 elements)
feb711b3a2,ErMnSbO6,9,111.30304013388856,6.563701072761731,439.953445,137.85115723695273,68.96234171338662,0.0317315656573842,0.0520043460288172,0.2856163265697392,1.6869376448302318,8.218312905935472,4.933638192950787,8.187091596184365,13.695648422597614,False,137.38995361328125,62.91147613525391,6.529325629713797,False,True,complex oxide (4 elements)
e34d5187e1,YMnSbO6,9,113.18967665669511,5.304824917926653,361.600295,128.0801645915825,64.22539636026985,0.0530824259286962,0.0436264970080466,0.285183005754572,1.684453539480315,8.282329499670084,5.056500487450169,8.220235884540553,13.230679322733971,False,136.37339782714844,61.42046356201172,6.92340184087405,False,True,complex oxide (4 elements)
e3b5c774a0,KNdSc2O5,9,131.9170390619258,4.446612625897443,353.249124,120.9472682238391,60.356014167448926,0.0154587351393406,0.0367046829662454,0.2860716260316476,1.6895538416447178,8.629617165900342,6.003404759640627,8.570032410423881,12.044505287302982,False,113.98003387451172,57.99549102783203,8.29266775885288,False,True,complex oxide (4 elements)
d2030e1ad0,MnInAsO6,9,98.72786144538736,5.729918112350037,340.674045,155.59724355484173,85.52415116297178,0.030472596077059,0.0253498739120078,0.2677303315631889,1.5888880254970503,12.846208324145048,9.758745131365112,12.81467635790804,16.724320277867946,False,143.81358337402344,70.74018859863281,8.628261924556995,False,True,complex oxide (4 elements)
60c64087f8,InGeAsO6,9,98.84380847596694,6.020582963554736,358.376,169.88243385679314,92.34916261395682,0.0411913297100083,0.0112996477951462,0.2698927615652604,1.6002725295665614,13.911861714554762,11.370263533866694,13.871140053108022,16.685654311323,False,144.33372497558594,76.3812484741211,10.183894045612815,False,True,complex oxide (4 elements)
f6ee5c6ea8,ScMnAsO6,9,95.9314085911114,4.68766008477905,270.811957,155.7767567228725,88.09769144250231,0.010614173397749,0.0153085961740092,0.2620815905982869,1.559723362590097,15.132017951765606,13.07263914948578,15.17634048663357,17.562179007840502,False,163.96405029296875,78.79613494873047,10.842004856551538,False,True,complex oxide (4 elements)
