material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,space_group,crystal_system,p95_p05_ratio,confidence,confidence_old,family
15aca1906a,K2RbSbO4,8,175.43559264491546,3.3073612588669903,349.422,30.81823747950553,9.51799488471989,0.2615437845232194,0.1585633191372689,0.359992024318584,2.2173206332054063,0.4617528231785603,0.0774762184972442,0.4735543294786082,2.686080767157521,I-42m,tetragonal,34.66974536519312,wide,moderate,complex oxide (4 elements)
c03b821eda,Ag3HgAsO4,9,146.94118851876254,7.493653638846149,663.1138000000001,52.92164909557099,12.587567428372283,0.0926781881500511,0.2489167054239464,0.3898098976023013,2.509979984053035,0.2929269394868671,0.024293137061745,0.2924035830150688,2.9019867260905645,P1,triclinic,119.4570597743172,wide,moderate,complex oxide (4 elements)
bcf3ef5d3b,CsK2SbO4,8,182.6576449615065,3.6078476594659903,396.8596519,26.679781594738188,8.978495695804027,0.2096175452621123,0.1868709847649084,0.34870736617421,2.1208805090546594,0.4514134316518436,0.0582955745125801,0.4475828995775314,2.9950566750728225,I-42m,tetragonal,51.37708479786048,wide,moderate,complex oxide (4 elements)
26f790a4a2,KRb2BiO4,8,189.4956696301344,4.232604007620725,483.0119,27.24195816274789,8.472903868089926,0.1945340841778386,0.2356848925173651,0.3590961426115318,2.20940570749865,0.3545046186753142,0.0330312184582226,0.3698172921565371,3.4839561526921616,C2,monoclinic,105.47464838751284,wide,moderate,complex oxide (4 elements)
5e5c060528,KAg(HgO2)2,8,139.99801260064197,7.260740170351605,612.1441000000001,38.79056659488402,12.809954909939334,0.2918016740369056,0.2692453205631441,0.3512564929568634,2.1420623137541885,0.4860363676802423,0.0265633373053017,0.4731587438499629,6.711867124436814,P-1,triclinic,252.6740916359629,wide,moderate,complex oxide (4 elements)
8b73a21f72,Cs2CoCuO4,8,182.0217099140831,4.126108883406401,452.2876988,22.98068941749071,11.661313385745512,0.3745674581840479,0.2378273191400315,0.2829871436768038,1.6719515465394037,0.9694266015461156,0.0706134409649297,0.9784912765150956,8.35939056957015,Amm2,orthorhombic,118.38242769845834,wide,moderate,complex oxide (4 elements)
c3b3e9a64e,NaAg(HgO2)2,8,124.4387605883574,7.9536339366917,596.03556928,53.656463653573006,14.214210938352585,0.4501446216633066,0.3799537775369839,0.3782915970650454,2.3897551181679835,0.4088939913101401,0.0127810298822064,0.403119104593669,16.841736574103614,P-1,triclinic,1317.7135746744775,wide,wide,complex oxide (4 elements)
c9edccbfa0,K2NiAuO4,8,152.52915374772869,4.3313188011904105,397.854169,40.56554516101863,15.077534885017398,0.2586281280591873,0.434389539965301,0.3346449313736409,2.0098758447180427,0.9416222562573604,0.0131792167458156,0.9507614584217136,50.77076809721926,Amm2,orthorhombic,3852.33577051071,wide,wide,complex oxide (4 elements)
