material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,family
23a64b7c80,Rb8Er2O7,34,871.1439697393248,4.308896446934408,2260.5124,59.65925148437967,22.00207155822597,2.0971010931556715,0.2761633730458758,0.175062682380508,0.6413683387558053,0.2231583178473526,0.6313778713035219,1.790726738173831,0.3006458048368323,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
fc0822c0c3,Rb8Y2O7,34,884.5989543644218,3.655029517087068,1947.0998,59.926794897954665,22.31959029299328,2.098182280098152,0.2604216179402575,0.1607067773361798,0.7142464159869064,0.2889218386422753,0.7144701806643317,1.822081339710508,0.3822502955813095,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
f56c4bb37d,Cs2Be2O3,28,524.884645367586,4.199188850504217,1327.3338712,52.500635124353344,25.91193656991933,1.8917213729907496,0.08436260595936,0.0799162372900391,1.0396918978591998,0.5895570902471553,1.0497814228174265,1.823105506345018,1.0825906922082964,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
9e868211fc,Rb4Ga2O5,22,458.9674835998492,4.061656619893412,1122.6283999999998,49.10787729280827,22.069081210477187,2.0730057310504844,0.2144486793383076,0.1295136162747219,0.8451749530800724,0.3890524800325907,0.8380846461578536,1.826159194222837,1.6641977313936993,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
034b74021d,Rb5SmO4,20,531.3825714644311,4.010527751245431,1283.3932000000002,53.90584258497009,18.204095647887367,2.1438701630797854,0.2754399747026412,0.1689380085657356,0.6894609323413923,0.2512417745463834,0.6932463952285075,1.8277222992794189,0.357759470390857,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
fe3c873079,Rb4Be3O5,24,410.42240822116855,3.632471590366551,897.809492,46.80153224404276,22.06752644741834,1.9184640896893503,0.1505752029631177,0.1060949977194366,0.9202202714564468,0.4490003325387172,0.9122763088383994,1.8538162881031928,1.903574446389348,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
e9822e19fc,K6Fe2O7,30,573.6164946394813,2.6532868048399965,916.5512,73.99354455553014,33.01898666431473,2.104670377043412,0.0238826114043174,0.021925178127398,1.4650424567712594,1.151613256823398,1.458498032140768,1.856278405140992,0.6266147981265038,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
c2889f10cd,Ba4Cu2O7,26,434.5627385701305,6.025192274791242,1576.7916,107.65468556440555,37.56349902600829,2.181090203903525,0.0724519201833323,0.0610089252865686,1.1552943000579146,0.7256703392190841,1.155524934428728,1.876598979219332,2.4025430257421934,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
defa954944,K5DyO4,20,459.2183562795813,3.051835265843644,843.9781999999999,87.91124308414682,29.01776295631749,2.186802780770917,0.1477624952798991,0.0307041161581697,1.451982236809157,1.0729702425353689,1.4508123244001732,1.9591526589064951,0.5596706997165332,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
99f16efdfc,TiRe2O9,24,416.16013284032726,4.503082373812023,1128.5512,77.53328952421866,28.122023838652165,2.117851339139713,0.212076536625552,0.115393827610954,0.9835004705349324,0.4818050530035193,0.9723962256885462,2.001410758949511,0.3388881122784153,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
712ff9eb47,K5CrO5,22,544.0352202451318,1.9991388517993829,654.9692,65.9162701049593,28.315333313857824,2.190976866378611,0.0706865615517917,0.0342330338142607,1.6483346206399363,1.3587785333072004,1.6463022894961676,2.0168801023571885,1.129671346840271,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
9f49b434fd,Rb2Ge4O7,13,235.82459127921615,4.038191565281242,573.4914,70.41666339038555,25.996816643987877,2.1106103106814804,0.1161678028884988,0.0702699687463222,1.4204786571149637,0.9819529027071304,1.424256723361082,2.029121516152973,4.460007855269455,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
8289ce22eb,Ba3Fe4O9,32,573.1390409379351,4.516008612024496,1558.7112,95.6209339654369,39.92541659492945,2.0486488472529296,0.1302716428102144,0.0763396405142211,1.482020421443208,1.0658937300197773,1.470905592651462,2.035088979902939,0.5435963699995034,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
bb91cc81d1,K8In2O7,34,749.499512651877,2.899767031648598,1308.8364,73.69365399050106,32.75806757786916,2.151838598302621,0.1000855200343444,0.0785919057965468,1.27438239092883,0.7650333212540327,1.254907222028264,2.107952965978566,0.2364989880221523,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
3e05ae0a2d,K8Fe2O7,34,686.6612879335088,2.594679686022217,1072.9444,78.76562156102082,36.91858829980915,2.0832009137907863,0.0546638034645652,0.0299669268352697,1.674753413762988,1.2799013412831397,1.660781069214062,2.1678539584902285,0.294485636824047,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
68cac44bb8,Rb4CeO4,18,455.5895866948982,3.98002552259224,1091.9696,59.69285051933688,19.622216080492908,2.122574650323671,0.2747774175488609,0.1583678405567856,0.8355238881888801,0.3316905524525155,0.8360604424184703,2.177747914458188,0.3771612447718966,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
0e3140cbc8,K8Ga2O7,34,672.0827452026613,2.78811791129643,1128.4564,71.81618017025356,36.09129717821409,2.051421811964366,0.0582712608924605,0.0522134254371328,1.5980407188176071,1.1446869924544272,1.5840615121566803,2.2298702689738,0.4513243455612232,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
783ff514b4,Cs2Bi4O11,34,671.9585223345116,6.3150141328955245,2555.4518076,119.93748700041472,50.29090012017213,2.029127666001868,0.1617285158864757,0.0576018866187875,1.792486722705697,1.412151510801645,1.7867527136547894,2.2650375614648928,0.6733809798832465,False,True,"ternary oxide (A-B-O, other ratio)",ternary oxide (other ratio)
