material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,ALIGNN_is_low_kappa_candidate,alignn_prediction_reliable,family
c635459bbc,Rb4RuO4,9,199.8814525925061,4.211454699939388,506.9388,22.355555209291182,10.129351390776772,0.0759826776330405,0.026668370114323,0.3031760228964362,1.7925853735594353,0.6330332426705559,0.4203923061057146,0.6290951038160442,0.923704615509342,True,28.236425399780277,10.899154663085938,0.5948949109348677,True,True,ternary oxide (other ratio)
09880933a7,Rb3ReO4,8,179.17863011067334,4.69499279075754,506.608,25.13327503853318,9.356809942691331,0.0631053262593551,0.0705367814982036,0.3344057087166761,2.00806877363774,0.4673558394196682,0.2229408013390296,0.4619370214933814,0.951888525800707,True,25.897165298461918,10.548142433166504,0.6167611693660698,True,True,ternary oxide (other ratio)
801c8bda45,K3ReO4,8,156.46169181111577,3.900298344563921,367.4995,28.540615183358607,12.829768759655494,0.0509145460523153,0.0116378361517348,0.3045267893836756,1.8011366204283887,0.964069013668834,0.7648537887188033,0.9652899911117572,1.2066825129288832,True,28.94615936279297,12.80935001373291,0.945888413962406,True,True,ternary oxide (other ratio)
095ac5bfad,K3OsO4,8,150.95228045165584,4.0869049767711765,371.5225,26.7671401724076,14.40002028465405,0.013309040516238,0.0229323063937586,0.2719144477202823,1.6110288766901588,1.3328665499650336,1.074464559653494,1.332026274617629,1.6547839722636462,False,30.5832576751709,13.409958839416504,0.9685197531879554,True,True,ternary oxide (other ratio)
