epoch,train_loss,val_loss,train_mae,val_mae,lr
0,0.9326537054837595,0.34123244563352717,0.24729731882398143,0.16205335762894268,0.00999938933078422
1,0.24688315581026105,0.2894820136931336,0.1357773980139105,0.14820614283524672,0.009997557473810372
2,0.22347468647298416,0.22797558868973,0.12894306953707252,0.12642067584019262,0.009994504881061753
3,0.22492014316127756,0.2062540968644966,0.12935323121217243,0.12327627497679979,0.009990232305719946
4,0.21519801127183671,0.20333795741345118,0.12722638464457595,0.12349409530463729,0.009984740801978986
5,0.20246856018635437,0.23843518000783273,0.1227579250032749,0.13950349752185415,0.009978031724785247
6,0.18862661686385038,0.2123261060818885,0.11838298890908724,0.1286421016726679,0.009970106729503141
7,0.1902155631339654,0.24608524939388904,0.11967876750383463,0.1290010798324659,0.009960967771506667
8,0.1893763921223944,0.2188491733039467,0.1194557406423833,0.13731600720326878,0.00995061710569696
9,0.18470903404736114,0.17849122769045597,0.11797542671259227,0.11117362216549012,0.009939057285945933
10,0.17202499177161096,0.21345147548369992,0.1128168622669481,0.13622927853783356,0.009926291164466132
11,0.16393816075756992,0.15735334071140844,0.11026124848495332,0.10561201461021183,0.009912321891107011
12,0.1585472410828352,0.17077695006884416,0.10777823453493723,0.11343538970912545,0.009897152912577742
13,0.1562201937290274,0.21495434670772368,0.10809565701599069,0.123602088938639,0.009880787971596802
14,0.15571436010462894,0.1638139911646982,0.10698257029219298,0.10648682908815088,0.0098632311059685
15,0.16476921996622676,0.15411479149049925,0.11086133251480343,0.10634502587677205,0.009844486647586725
16,0.1638980825558671,0.1506656937807509,0.10967646600435652,0.10260318465603208,0.009824559221366103
17,0.15737000167827087,0.15308477534252463,0.10970993921647006,0.10151547728811652,0.009803453744100871
18,0.16448353346233296,0.14772108544423743,0.11264459550295458,0.10450708222331352,0.009781175423251737
19,0.15432477961659447,0.18263139959099223,0.10779694236447823,0.11841870272911868,0.009757729755661014
20,0.14008048206796386,0.1445445382189982,0.10209877125046031,0.10212143459945049,0.009733122526196352
