material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,K_baseline_rf,G_baseline_rf,gamma_baseline_rf,Kappa_baseline_rf,K_baseline_xgb,G_baseline_xgb,gamma_baseline_xgb,Kappa_baseline_xgb,Kappa_baseline,Kappa_baseline_vs_r9_ratio
c6f76fa977,Cs3MoO4,32,841.7012042744531,4.408532218965765,2234.6158228,36.933016534431765,12.975971045392445,2.2227628441439933,0.2902301508833091,0.198435476205176,0.2662896002058777,0.0841824408113225,0.2624236580309303,0.8004644138876489,0.2829929901041784,False,True,"ternary oxide (A-B-O, other ratio)",29.890004100098494,11.255178690716294,2.1922400626895446,0.22154949603061355,27.436405,10.803265,2.1766994,0.2114158010596143,0.22154949603061355,0.8319870391458245
56cf0ce462,Cs8Pr2O7,34,1036.1231673856748,4.670287001203781,2914.1094304,48.56648875078501,18.29217235750888,2.087672293818604,0.1748350013845326,0.0870900314943992,0.4993093248067167,0.3151963156620813,0.4957550728161905,0.8006878180088509,0.1825873592172955,False,True,"ternary oxide (A-B-O, other ratio)",22.50270280576032,8.085855889556802,2.206410568792174,0.13046733580603004,22.074228,8.649691,2.0881631,0.1621921815741491,0.13046733580603004,0.261295612407267
a82f90eade,BaSr3Sb2O,7,228.4194474668098,4.795862451141515,659.7064,22.33667340796625,11.758796807174967,2.1467413261483803,0.0378341812813303,0.0372440061155131,0.6975410180343248,0.5919597962784615,0.6992931907017965,0.8239186761961825,5.1906175536272485,False,True,complex oxide (4 elements),39.18747170803141,25.867420996649617,2.046626204508583,2.501813596349403,38.840935,28.655512,2.0594032,2.871853902816921,2.501813596349403,3.5866186097550656
b03798b163,La3Eu(MoO4)6,34,656.1088979135791,3.867973513147681,1528.3060099999998,74.40601895953834,19.76926426237158,2.218517484174067,0.2705919887220792,0.102233314325382,0.466811145216649,0.2563228149550625,0.4685379623797193,0.8441729353330532,0.5739225156207376,False,True,complex oxide (4 elements),78.24857731618958,49.90396881344154,2.133258733800731,2.0050953764001265,83.78638,40.154945,2.10279,1.5021404939173664,2.0050953764001265,4.295303136923934
598433b870,CsK(CO3)2,20,404.1895127877263,2.399434822304594,584.0431037999999,19.17893847519572,9.436991588269947,1.993788516159815,0.1702809344519828,0.1556462470038692,0.3502976885707644,0.1435410884476441,0.3519369160852608,0.8529978796782186,0.0948244691042325,False,True,complex oxide (4 elements),63.31044066423521,25.433341058617437,1.9344032531075204,1.6518964622559067,42.716537,24.70906,1.8912812,1.638134918844047,1.6518964622559067,4.7156932978797075
9f6e239e37,Cs3ReMoO8,13,298.1931146474576,4.504266419960764,808.8585557,43.89570016528625,11.464500032297693,2.196370016626121,0.3193626345985079,0.108925738112012,0.3923536322754993,0.1770867614910461,0.3881102441268354,0.8654672302889879,0.343015903886134,False,True,complex oxide (4 elements),19.09586953129275,10.253694558659047,2.202941310631398,0.3259132587623668,24.182579,15.388444,2.197602,0.5999434965938335,0.3259132587623668,0.8306620149587911
7912907847,Ba5Sr3Sb4H2O,15,491.32790612783145,4.915938088442535,1454.55028,29.55871171643004,15.239360713773012,2.1327070991910317,0.0653900797821527,0.0667954403466277,0.6212927099853386,0.4474551361192719,0.6190901333675478,0.8699684032785465,1.8707858669809587,False,True,complex oxide (5 elements),31.046679148068765,21.441532205007892,2.021075709042859,1.151137253817875,31.249435,19.137718,1.975148,1.0193586724648422,1.151137253817875,1.852809851647929
ac7eccee23,Cs2HgAs2O7,24,578.0199554856557,4.184183609337175,1456.4798076000002,35.80602587798505,15.81856823105228,2.1385659798473107,0.1615920142571873,0.1083476206289131,0.4687143867477586,0.2483565931003686,0.4700442966877304,0.8794603088954553,0.4234219151700117,False,True,complex oxide (4 elements),111.74685840106034,50.19329362508567,2.2114164346468073,2.462488471749194,93.41163,61.515312,2.1757464,3.431370123323447,2.462488471749194,5.25370788986342
97633258cf,Pr4CrMo5O24,34,643.0201137131348,3.820185118470152,1479.3122999999998,72.80354666266638,19.35343354223142,2.218830837434421,0.2354996127054479,0.1057416058188663,0.4518111470095476,0.2295092345558246,0.4541090779560145,0.8826211828420838,0.7000774118726585,False,True,complex oxide (4 elements),76.5056485887733,46.83886664073506,2.152418127522698,1.7895407861783221,88.46823,39.136337,2.0578861,1.5136271256058196,1.7895407861783221,3.960815925022996
9beef70c51,Rb6Ge2S6O,30,946.5781067078397,3.0400398492069263,1732.9524,34.83958169176154,16.488141609066545,2.1012349188976818,0.1241102856937345,0.0886470447991545,0.571926200129819,0.3557044113349929,0.571281029742852,0.8833724904325521,0.3775655044097686,False,True,complex oxide (4 elements),23.305249069692966,9.868362533789385,2.118381899226437,0.26096651667590454,20.356123,8.979437,2.104275,0.22953026960004655,0.26096651667590454,0.456294040414076
