material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95
7401be7218,Pr4Te3I3N,22,715.9206690179988,6.2214523134791815,2682.30142,31.75916259526495,20.82310935662449,0.025166728604562167,0.1486905155201775,0.23096896309136541,1.412641096097283,1.3928145467628466,0.3430606744551432,1.4349551255209456,5.050715450502592
74021f4a5c,Ba4CrFeO8,28,501.69814364502844,5.197399278448633,1570.2885999999999,63.38812035562997,26.746093538938243,0.016031970267169356,0.03273818719637201,0.31504284622282375,1.869956996319091,0.9899989356271401,0.7154398963906649,0.9987058956279974,1.3633393670050427
740db3cf8a,HoTmTaMoO8,12,147.78097021484822,8.3009285071876,738.74761,161.54127408008497,71.84122799394866,0.010118124784853407,0.006402601702249166,0.3063457139930559,1.812752914172579,5.662752947948506,5.227537571467984,5.665080263586814,6.109691902932765
741259fea3,Zr6IrBr15,22,671.8223991599417,4.790441111845256,1938.121,6.028520379843496,4.048784853054786,0.061654208660774784,0.06912793611336546,0.22562201378723284,1.3894534326462802,0.13627777904587995,0.06910838040331313,0.13307677054742342,0.25788497136561606
7416cac5e7,CsTb2DyTe5,36,1415.4756494730348,5.871552014985136,5005.0246076,34.10842220035153,16.64445151202566,0.028832929937046,0.042086099128765646,0.29014258700430173,1.7132271967322688,0.5859570812022041,0.3763921661720334,0.5765341167091158,0.8688597467946431
741942315a,Pr8Te3IrO24,36,539.9512455499336,6.415991400196014,2086.2637999999997,113.31888563031559,47.679726913288526,0.024006389998037645,0.05336171737153904,0.31549825207828863,1.8730304284630062,1.6853483656193948,0.979028799574283,1.672693099098115,2.8471136742941985
741c4e6a44,K2RbBa3GaAs4,22,776.8633985326909,4.040093588227761,1890.1095999999998,26.656167018797138,18.107645011786452,0.027225182364904166,0.01113878772754053,0.22305735281647043,1.3785298399184291,1.4889234583656932,1.2934903859378868,1.4940485419386929,1.7095043659592943
741fbd6246,K8BaSr3(TiAs4)2,22,733.4934500964736,3.187720604683186,1408.0802,25.47828838297799,14.439848192370935,0.017237580204040707,0.02896966500266446,0.26165237289709853,1.5575405514143563,0.9834583236314501,0.7515356624439994,0.9860730017213148,1.2800887915544812
7420aad63e,KSb2Cl11,28,965.7139628165128,2.3130673873638306,1345.2026,4.897926417015985,2.013084548467987,0.028084071180297623,0.014735654263802517,0.3192583085049469,1.8987141177110478,0.03705839151226989,0.030841181378824876,0.03704921740507781,0.04446206718621858
74210a23a5,Cd3P6PbN13,23,304.1997425413251,4.980325917515956,912.362672,119.28472014070542,85.67005040189333,0.13454351778874132,0.028715809175219847,0.21026367339881077,1.3258717528705226,10.165089015170443,5.715868805501858,10.116028285852956,16.227167678468245
742534b112,SrGa10Pd(PbO10)2,34,465.0947817934361,5.804125798386773,1625.6580000000001,93.30475717784421,45.33048741308602,0.04782437396072133,0.017508689957103654,0.29093980994544194,1.7179232557539412,1.9264700253732396,1.4979337954772858,1.9260787930747403,2.4474742582117397
7426fe64e3,Sr2Ca2Sb3WO14,22,298.0905701065318,5.729389735041876,1028.5076000000001,104.43823066936228,59.483623065775824,0.03192569912691486,0.030203361750494387,0.26066030614707747,1.552513000699964,4.565378736894924,3.3305136495966083,4.54276869421006,6.1942465402697495
