material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate
540c8377c2,KEuH6Rh,9,118.74315513199976,4.195503806896646,300.01544,37.52708180497012,20.51246992794357,0.0521432172315096,0.0894716411320879,0.268819250310549,1.5946053664639293,1.864867048725996,0.7930685372657931,1.8977190593583224,4.379896324681119,False
ee617b8e95,Tb2Dy2Se3N2,9,208.92545010573653,7.2147483318511965,907.7441,76.33726629444095,28.62930938162225,0.0280244378911973,0.0300667854925668,0.333318664239435,1.999889986637152,1.903054140173817,1.3723179871606566,1.899154413343908,2.607134839806312,False
c20be42709,CsTbCeSe6,9,279.3891509832372,5.383034825256231,905.7068019,33.759898823395226,18.595338713386163,0.0399552104941497,0.0319465852515406,0.2673159550913582,1.5867205420671593,1.9046629540967035,1.351381397541661,1.906465323760218,2.64242951781453,False
0b9fcdbf6e,Tb3HoSe3N2,9,209.25493845282455,7.194307331954703,906.59977,76.26452849054513,28.62007719673553,0.0372047624575162,0.0238405518206503,0.3332251856793993,1.999189155668231,1.907147376686802,1.4233804514610755,1.9224376851926,2.533509002218989,False
11a6a96c90,LiHfReH6,9,72.06469796965622,8.702759862452053,377.68564,73.1671109808074,33.52060032933932,0.1781628662616544,0.1221759806722516,0.3012784905883865,1.7806795290354482,1.908938374768366,0.4882136066463367,1.8868223160887745,6.422268967173928,False
3a98d4f825,CsCeSmSe6,9,283.6780593051063,5.25151093770454,897.1414519,33.507209337297375,18.446369493753338,0.0485392539748512,0.0382233003101372,0.2674201901287193,1.5872653418498666,1.9139212304202196,1.2900866367245245,1.910429091879428,2.813712290200508,False
25ec266e3c,Tb3DySe3N2,9,209.95918370002164,7.150955105607764,904.16945,75.66825529851181,28.63976826341073,0.0337426968486689,0.025054142166686,0.3319555216134365,1.9897089494907791,1.9349753646008403,1.480735146954385,1.9477354105988036,2.558871407413573,False
81c4114a02,RbBaCrH6,9,138.693028494677,3.362413906379946,280.83854,35.68349511584182,19.37817640056861,0.0736000009766342,0.0850421781692863,0.2700895967817116,1.6013149690552684,2.001204734156749,0.7931466668923157,2.012576943159821,4.797862280053101,False
4b187478b5,YHo3Se3N2,9,206.3061610475629,6.830223537934777,848.5902100000001,78.29320004518759,29.34227697261082,0.0309159751999369,0.0149484883376073,0.3334225161798509,2.000669050352326,2.0193422533998624,1.642896768527042,2.0202785480738044,2.427195994731363,False
d1646dc08a,KBaCoH6,9,123.24672596070276,3.252535233855149,241.406135,31.58427478817758,18.74271377981798,0.0670407471924204,0.0492919585368078,0.2522891989465725,1.5110488582266195,2.0322290335093856,1.1854091490250696,2.056536228758028,3.3917224560073382,False
278ead1834,Cs2Co2RhS4,9,230.8769486730566,4.422141258435519,614.8427938,16.8132288802924,14.485070722585167,0.207970809346862,0.0658836908320604,0.1653417437936339,1.1622619289653513,2.049400600818205,0.7397256950521773,1.970347867104825,4.459188890602788,False
5142165b59,SnTePbO6,9,137.92638545324976,6.615680116774071,549.5064,65.04131419778408,28.65203454338004,0.0868125103052965,0.0149203905546829,0.3079416192703765,1.8230419492083436,2.060842789776201,1.3842213850788854,2.069553440731104,2.999463268405899,False
dcdd32e100,Dy3YSe3N2,9,207.9238616498325,6.7188549798619,841.29925,77.89345181848867,29.600830773098902,0.0267734460084854,0.0304646138180748,0.3313542764081066,1.9852446779277928,2.0999336253167877,1.519021648225651,2.094866020217488,2.8650465290738114,False
