epoch,lr,train_loss,val_loss,train_n,train_mae_log_K,train_mae_log_G,train_mae_log_ratio,train_residual_corr,train_kappa_mae_total,train_kappa_mae_prefactor,train_kappa_mae_anharmonic,train_gamma_mae,val_n,val_mae_log_K,val_mae_log_G,val_mae_log_ratio,val_residual_corr,val_kappa_mae_total,val_kappa_mae_prefactor,val_kappa_mae_anharmonic,val_gamma_mae,val_select_score
0,0.009998914383200485,0.9773106079559738,0.793225235152013,7691,0.31609466671943665,0.31171634793281555,0.1286677122116089,0.8981359911295062,0.5124050378799438,0.46719297766685486,0.1322506219148636,0.30451831221580505,1648,0.2888495922088623,0.2976367175579071,0.1109517365694046,0.9117617257513198,0.4893878102302551,0.44600537419319153,0.11542271822690964,0.2657706141471863,0.4893878102302551
1,0.009995658008989348,0.7575246732235885,0.7544476818112493,7691,0.2843473553657532,0.27979475259780884,0.10805539786815643,0.9047820999038753,0.4550754725933075,0.41944190859794617,0.11180789768695831,0.25744718313217163,1648,0.2831084132194519,0.2889794409275055,0.1070442721247673,0.9094998972985305,0.47697240114212036,0.43301907181739807,0.11123542487621307,0.25612902641296387,0.47697240114212036
2,0.009990232305719944,0.6925114953553564,0.6792083608293996,7691,0.2393902838230133,0.24311663210391998,0.10469750314950943,0.8829899934789631,0.40872886776924133,0.3641899526119232,0.10820543766021729,0.2491522580385208,1648,0.1635589450597763,0.19225141406059265,0.10698714852333069,0.794280424008701,0.3607264459133148,0.2872924208641052,0.11134880036115646,0.2563900947570801,0.3607264459133148
3,0.009982639653285047,0.615951067781963,0.5913751209245145,7691,0.15762542188167572,0.16699418425559998,0.10405134409666061,0.7671081087815647,0.31075718998908997,0.24964112043380737,0.10749705880880356,0.24752113223075867,1648,0.12384585291147232,0.14111243188381195,0.10288318246603012,0.6948632593141245,0.28037282824516296,0.21062548458576202,0.10682496428489685,0.2459735870361328,0.28037282824516296
4,0.009972883382072953,0.5924135048280006,0.6398242677299721,7691,0.14996503293514252,0.15723097324371338,0.10202133655548096,0.7488104176552515,0.2935543656349182,0.23503896594047546,0.10528990626335144,0.24243897199630737,1648,0.143451988697052,0.1587454080581665,0.1113562285900116,0.7315896225247958,0.3097745180130005,0.23702338337898254,0.1156729906797409,0.26634693145751953,0.3097745180130005
5,0.009960967771506667,0.5850998718195132,0.604658540012767,7691,0.13712641596794128,0.1503485143184662,0.10204851627349854,0.7250717533995688,0.2884880602359772,0.22459717094898224,0.10532762110233307,0.24252578616142273,1648,0.1418238878250122,0.16262291371822357,0.10084526240825653,0.7029909151877863,0.3065129220485687,0.24310791492462158,0.10474788397550583,0.24119094014167786,0.3065129220485687
6,0.009946898048166793,0.5650765271858592,0.5579852027800477,7691,0.13713160157203674,0.14832055568695068,0.09943433105945587,0.7274240468019324,0.28369373083114624,0.22160214185714722,0.1026008129119873,0.23624712228775024,1648,0.12093915045261383,0.13943974673748016,0.09801388531923294,0.6876628819594413,0.27576982975006104,0.2081969529390335,0.10167553275823593,0.2341165840625763,0.27576982975006104
7,0.009930680383498999,0.548121516446642,0.5890159844194801,7691,0.1220930740237236,0.13987572491168976,0.09769061207771301,0.6899530507022845,0.27453556656837463,0.20878523588180542,0.10077384114265442,0.23204034566879272,1648,0.14579874277114868,0.1697770208120346,0.10250326991081238,0.749545682756966,0.3240680396556854,0.2535233497619629,0.10644799470901489,0.24510557949543,0.3240680396556854
8,0.00991232189110701,0.5706880245139301,0.5941458338672675,7691,0.13665203750133514,0.15374793112277985,0.09991336613893509,0.724850852855576,0.2949625849723816,0.22962652146816254,0.10312283784151077,0.23744912445545197,1648,0.1291336864233017,0.15593180060386658,0.10429549217224121,0.7242690475778352,0.3078726530075073,0.23268382251262665,0.10817155241966248,0.24907422065734863,0.3078726530075073
9,0.009891830623632338,0.546145185578274,0.5561092385967958,7691,0.12517857551574707,0.1398976594209671,0.09775690734386444,0.6933152659881068,0.2731846272945404,0.20888720452785492,0.10083337873220444,0.23217745125293732,1648,0.11769860237836838,0.1358221471309662,0.09872256219387054,0.6730950731209078,0.27160751819610596,0.20266900956630707,0.10227096825838089,0.23548761010169983,0.27160751819610596
