material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,space_group,crystal_system,p95_p05_ratio,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,cross_model_ratio,both_models_clear_threshold
8587a98e3f,ErVBr6,8,296.55595843052987,3.906287177019073,697.6244999999999,10.46000771831675,3.941811870093073,0.1430444262219126,0.0366387876972,0.3326044555457702,1.9945453439262293,0.167936432598203,0.0855077653212373,0.165507360435214,0.3308852758265188,P-31m,trigonal,3.869651774706569,6.977860927581787,2.926921844482422,0.12066418788973303,1.3917669818626628,True
f4cac039b3,TePdBr2,8,245.14126083442943,5.335428056530397,787.656,10.694461223211189,4.489218639363808,0.0390654567660068,0.063142814156452,0.3158778010338876,1.8755980162885293,0.1842037601774622,0.0948284125091447,0.185029360855874,0.3412827364673442,P-1,triclinic,3.5989502242741107,17.290729522705078,5.22253942489624,0.16117268257840545,1.1428969055463407,True
35c885b13e,ZrSnBr6,8,315.3508669634941,3.6299436957155,689.358,5.29840769418786,2.906129815085663,0.1071976150215924,0.0656724932347129,0.2681446252107992,1.5910595817712565,0.167142848900635,0.0751370711083014,0.1673758724106174,0.3427597346163807,R3,trigonal,4.561792595326643,5.944974899291992,1.8918079137802124,0.04908731347630716,3.4050111335041664,True
41e77920bd,ErRhBr6,8,281.1100680657404,4.42787765812802,749.5885,13.182247902060237,5.1445402175403085,0.039135527116234,0.0356316078211717,0.3273307533638662,1.955777006395792,0.2399919789456966,0.1645544509187241,0.2390119291813772,0.349555331892394,C2,monoclinic,2.1242532787219752,8.145861625671387,2.9054977893829346,0.09232920993498483,2.599307186909657,True
c642751c94,MnPbCl6,8,260.9481429074416,3.021738365522765,474.856045,8.926434257391541,3.495465763152864,0.0355341350849354,0.0832791089819126,0.326812923817699,1.9520351794497373,0.1593034859534693,0.0693102597185583,0.1594561868298351,0.3578592051317277,P312,trigonal,5.163149100650513,5.364705562591553,3.266733169555664,0.22727317401492036,1.426667926659836,True
7b01f82041,NdInSnI6,9,439.21192601333496,4.306988755906394,1139.19682,6.398460503801061,3.4424754920838008,0.0964978094913952,0.061388504516606,0.2718992024143311,1.6109473520357451,0.1925982167168909,0.0973098588748263,0.1900226816479635,0.3589498205732214,R3,trigonal,3.688730255327504,6.215219974517822,7.539754867553711,1.2545542996411334,6.513841722040767,False
aee435bf21,ErFeBr6,8,299.2873897664289,3.897842778877697,702.528,10.095817923393462,4.053853737666931,0.0388565925352506,0.0685111428856446,0.3229310108501,1.924343588545376,0.1884240083491707,0.0949233451603587,0.188308313482966,0.3645357331548756,R3,trigonal,3.8403169688030623,7.035086154937744,2.2618284225463867,0.06155304421070674,3.061164736290908,True
d495c81573,CoICl2,8,215.8828285599704,3.949669265258647,513.48733,10.742076304676614,4.330137326939873,0.0732845171628215,0.0670474505490577,0.3223235332638052,1.9200666500829613,0.1861021106449779,0.0921574908163232,0.1841770725434556,0.3749003744338334,C2/m,monoclinic,4.068040168118705,10.748769760131836,3.144733428955078,0.08098570917172147,2.297962350991684,True
65ace95f61,CaCeBr6,8,317.3518792882036,3.4514415418607127,659.6179999999999,9.682480480131378,4.503637636600876,0.0472774968594415,0.026097779998542,0.2986515891367161,1.76439997764905,0.2796932047838203,0.204733290771786,0.2813003000140304,0.3777264111399049,C2,monoclinic,1.844968200901692,6.990028381347656,4.429701805114746,0.3724714660589617,1.331714391655855,True
452c058c00,ZrTi(ICl)3,8,322.24501930061376,3.226640424388373,626.16341,5.119722206489102,3.0053335317366447,0.0079798283316833,0.067789565559859,0.2545263818514859,1.5219652483305082,0.2008915079593125,0.1043445720336548,0.1998810749990568,0.3792222675342649,P1,triclinic,3.634326732510364,4.228338241577148,3.2695817947387695,0.29481777897295386,1.4675472446185465,True
