material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,stoichiometry_pattern,is_low_kappa_candidate,space_group,space_group_number,crystal_system
62acf95047,Eu2AsWO8,12,188.3509241472873,6.089214055633367,690.6848,64.26361607855314,21.305706477230487,0.1102174661887285,0.0037710757931007,0.3507282858488632,2.13764513566303,0.8414840877355572,0.5193834854944418,0.834615633390931,1.3098037065207015,complex oxide (4 elements),True,I-4m2,119.0,tetragonal
a1f59230c6,Hg(AuO2)2,14,196.51235105936075,11.129065498918347,1317.041476,96.22722107270393,24.96033066526501,0.1344555301647318,0.0739137326019514,0.3806266484461286,2.4133452672724625,0.5229453220855895,0.2167612413097976,0.535214191214815,1.3206861006201944,AB2O4-type (spinel-like),True,I4_1/a,88.0,tetragonal
999765470a,LiNbCdO4,28,366.1567392062467,5.011338573827412,1105.02392,83.45066331168701,29.94462206809731,0.0840854223940338,0.0193875349151575,0.339752136919729,2.049086251927717,0.9019074583261086,0.5955426867696347,0.9019186464570031,1.3262094134031794,complex oxide (4 elements),True,P4_122,91.0,tetragonal
bbe278249c,Rb3PSeO3,16,404.79260510509664,3.399370678016609,828.670724,23.702687056831326,11.543821892330062,0.0377393870850696,0.0748300772310999,0.2904980237977962,1.7153184459445416,0.658011516102833,0.303602787116224,0.6595074449765781,1.3461297750683534,complex oxide (4 elements),True,R3c,161.0,trigonal
00b01ac08e,Ba5Bi2Br2O9,36,868.7324346449342,5.384167724232108,2816.7968,54.14386784433567,27.24805810106061,0.0027608393491999,0.0206111259760195,0.2845204551743567,1.6806662169411637,1.1244689835408257,0.9203846200769236,1.1225144961607658,1.3746071416042518,complex oxide (4 elements),False,P6_3/mmc,194.0,hexagonal
17ebc21827,BiSb5(BrO4)2,32,619.5508471870571,5.926437741446362,2211.1672000000003,26.800804610000643,16.180394408360645,0.0250827080707666,0.0956202822957957,0.2487069173569472,1.4938124058826796,0.5916773139915975,0.2520754514459775,0.5969771492884451,1.4003408654929743,complex oxide (4 elements),True,P222_1,17.0,orthorhombic
6e5adc38af,Sr4TiCr(BrO4)2,32,601.9317591746877,4.072623685480015,1476.2926,50.87412979929455,26.15698465701224,0.0241415306423203,0.0098779356230893,0.2805368925082446,1.6581690641432687,1.2374974705154675,1.081093927635814,1.2375650642557776,1.4159889752726518,complex oxide (5 elements),False,P2_12_12,18.0,orthorhombic
a27f5962fb,Ca3MgSn(GeO4)3,80,998.1392371983928,4.479581312691475,2692.6472000000003,114.84739236451868,49.894181543003086,0.0085902583430292,0.0154732141254043,0.3102576735744974,1.8381377840761413,1.233943321097959,1.051134339498235,1.2337941390133302,1.4361712663512003,complex oxide (5 elements),False,Ia-3,206.0,cubic
b7e71df270,K2Ge3PbO9,30,521.783478480238,4.120044354337286,1294.6224,46.44031013984412,22.90124794016448,0.060361598351578,0.0446947793761669,0.2882418282284559,1.702110561168675,0.9819996768283118,0.601947525523696,0.9783763895149036,1.5770410906586996,complex oxide (4 elements),True,R3,146.0,trigonal
5dbeb02b88,Ba2Fe2Pb2O7,13,248.41435068190768,6.101258214341207,912.7398,57.136393978101374,21.38871326323809,0.0378324569770279,0.0462233420345726,0.3335922191371198,2.0019431526923386,0.9781325174269674,0.6032030474012485,0.9730421634694204,1.626238662524498,complex oxide (4 elements),True,P-3,147.0,trigonal
5651cbd051,Nb2Cd4O9,30,409.6535837678901,6.319043635347195,1558.90272,138.09202155124882,41.76740082109762,0.0202190609102857,0.0456594603988592,0.3626203290372497,2.240810298294174,1.0615769162750095,0.6597014726086207,1.070840984680161,1.6445051851800525,"ternary oxide (A-B-O, other ratio)",False,P-3c1,165.0,trigonal
aa5038f61a,Rb3Ba2BiO6,24,496.3593009543097,5.593800496471678,1672.0684,45.752954744159,25.16923900280611,0.022088970638304,0.0231928639663493,0.2675657244515052,1.588026474475399,1.3345963970082255,1.0442759728590527,1.32855792929571,1.6875083893248275,complex oxide (4 elements),False,Fddd,70.0,orthorhombic
19d1a2b4c6,Ce(BrO3)4,34,568.5197941336323,3.8071303893060056,1303.4496,13.885386684809252,13.135140038671986,0.0460013275641522,0.1019953785247795,0.1404044068213436,1.0834943846785887,0.7358252263775595,0.2919534542881891,0.7486344407436629,1.702439895425071,"ternary oxide (A-B-O, other ratio)",True,P4_2/n,86.0,tetragonal
55f9b0b960,CaCd15O16,32,438.28878957611744,7.510062047449375,1982.2334,128.948865331406,47.090926402516914,0.0104144481103814,0.0234919762064402,0.337219908493659,2.0294931962745606,1.3760892853846425,1.0817574091238316,1.3676827816777086,1.7147693248121103,"ternary oxide (A-B-O, other ratio)",False,P4/mmm,123.0,tetragonal
53b1406ae6,Eu3Al2Cl2O5,24,419.6321432207931,5.229411616915857,1321.5161544,69.78988428471624,32.16558782501916,0.0181197933199887,0.0066448081251294,0.3002428896012849,1.7742337847378282,1.571577695251458,1.4284271322680422,1.574713383137235,1.7276365365233122,complex oxide (4 elements),False,I2_13,199.0,cubic
1aad76b999,CsMgV3O9,28,493.4947923605108,3.0554884105987576,908.0591038,34.747804579439304,20.283472025392125,0.0355761506352081,0.0432493107241437,0.2556735812391544,1.52760913232033,1.185521462574079,0.7662056165353378,1.176169245886599,1.790408595910477,complex oxide (4 elements),False,P-6c2,188.0,hexagonal
70b9322764,Na3IO5,27,381.9198461152888,3.598353496705063,827.61233352,39.606660641991816,24.126948483855465,0.0160399642797729,0.0280108587053382,0.246826163933533,1.4848807533060504,1.40680804507732,1.0653314311732376,1.3923261458634726,1.8271383368149063,"ternary oxide (A-B-O, other ratio)",False,P3_121,152.0,trigonal
44cc9dd2c7,MgFe3(AsO2)8,28,426.3192925470333,4.078918916169385,1047.2032,56.56807292538485,28.16867875254877,0.0275639742294476,0.0301543246805876,0.28646384291869,1.691812583395544,1.3621927142578534,1.0019027738609814,1.3718160988915986,1.8704308874027005,complex oxide (4 elements),False,C222,21.0,orthorhombic
f41316ea09,Eu2Al3(O3F)2,26,369.1155585441354,4.668440272139741,1037.7316444,70.23899357684107,31.576889192808988,0.0800742597169245,0.0163299851744588,0.3045128677659032,1.801048162031517,1.3938069796136388,0.9524318032785904,1.4012775623260545,1.999439338303687,complex oxide (4 elements),False,I-43m,217.0,cubic
4f512cc5c0,Ba6Co2O9F,18,318.98636048282,5.751340229125668,1104.8213932,66.77882359493155,31.0693082775258,0.0130464617788296,0.0163825977049237,0.298605019264719,1.7641134690767668,1.748368191305084,1.4938456421433983,1.7573265225051915,2.0667284528314065,complex oxide (4 elements),False,I4/m,87.0,tetragonal
8069addfd0,FeCoSnO4,28,345.2096229703467,5.723905154157988,1189.94318,152.17742747068675,51.769349066248736,0.0181325841741213,0.0173325007485325,0.3472284588709078,2.1087465838342885,1.773861545693034,1.469347447305876,1.768583233684858,2.119844055047242,complex oxide (4 elements),False,P4_322,95.0,tetragonal
5e56f6200f,Ba4TmTl(ClO3)2,14,292.5183553564939,6.1849235376319065,1089.52791,63.12934133055818,28.204911025685306,0.007546567418337,0.0215158463214252,0.3055664512491979,1.807761939078089,1.7453103215957286,1.3969646105002913,1.7483297243052198,2.127459710634996,complex oxide (5 elements),False,P4mm,99.0,tetragonal
a48ca61b59,BaSn3O4,16,325.9975280286756,5.679031666569853,1114.9092,60.809894529176496,23.03073650991441,0.0861893487698158,0.0697557911378412,0.3318600499868178,1.9889989976816649,1.020578303331081,0.4988304754356336,1.0396275866584397,2.128338167593236,"ternary oxide (A-B-O, other ratio)",False,P-62c,190.0,hexagonal
fd95e327e7,Ba6YErTi4O17,58,931.293548609399,5.504564315596365,3087.1693,94.15889142217236,48.650832665025234,0.0153122300708938,0.0228211752713016,0.2796128455959866,1.653016681318741,1.7316653669772135,1.3689091097010235,1.7266669320579078,2.171672897317238,complex oxide (5 elements),False,P-6m2,187.0,hexagonal
705be59dff,RbFe3(AsO4)3,38,528.8057231843139,4.206321006960224,1339.5207999999998,79.1479019976789,40.21659005374271,0.0515239100753609,0.0130397114697387,0.2827385263953954,1.670545073212208,1.8497609382953173,1.4453934007577196,1.8411338394885808,2.3227032381883985,complex oxide (4 elements),False,Ima2,46.0,orthorhombic
58ce5d696b,La2PrIn3O9,30,478.26112370956025,6.299431362320702,1814.33438,120.2764621079806,49.88779075138235,0.0133315650747576,0.01146807210787,0.3178023946796127,1.888703573991256,2.065868771031404,1.8137647960684504,2.069426973673151,2.33956458262061,complex oxide (4 elements),False,P6_3cm,185.0,hexagonal
d890b52180,Nd2Mn(SeO)2,7,149.80021046067014,5.9120965681542055,533.340845,68.62681597808262,24.949359498996497,0.0178022389020692,0.0233363319516039,0.3378717217475575,2.034507741712245,1.9022897996641333,1.4977047288390146,1.8798875401634807,2.412627488141003,complex oxide (4 elements),False,P-4m2,115.0,tetragonal
5e30c77072,LaPr5In6O18,30,474.0650556803732,6.376228705732297,1820.34092,120.58510403018768,52.45780187058688,0.0114620062635882,0.0041339467400914,0.3100332892568424,1.8366666894324664,2.323180539382168,2.18390909201011,2.319994412941832,2.474605089450417,complex oxide (4 elements),False,P31m,157.0,trigonal
7e654ab21c,ErBiCO5,32,397.3844926677476,7.826602374326588,1872.9884,99.17309781357052,47.1166647242536,0.0218710370859546,0.0444759064243771,0.294928545869985,1.741721488093271,1.7316259332401238,1.117933531280416,1.717184249259055,2.597506239417048,complex oxide (4 elements),False,Pcca,54.0,orthorhombic
6085e15cce,MgNi(AsO2)4,28,406.4649570509044,4.172581557183854,1021.36,72.37733209840012,37.75541771319305,0.0268217784912935,0.0175355816697415,0.2778112081755254,1.6430413670078856,2.157454189072339,1.765353304882826,2.159784588128118,2.6272672480581285,complex oxide (4 elements),False,P4_22_12,94.0,tetragonal
50017dc551,MnCd2SiO5,18,234.0303385326381,5.503796666704786,775.6850900000001,134.15176110202484,48.13559979778936,0.0051716699213629,0.0174669460827743,0.3397584096701735,2.0491351640661466,2.3501487139054715,1.9828789552188848,2.3615993276627414,2.7678131461568745,complex oxide (4 elements),False,P4/nmm,129.0,tetragonal
ce6c8afbd3,CeHf(BrO3)8,34,580.8159991870377,3.836241623022784,1341.8236,18.720340931341216,17.311463386651983,0.1007844714968763,0.1113996100790951,0.146572527624528,1.1022740322897884,1.0969089122326203,0.3682931140584861,1.0998135442397063,2.780550782457692,complex oxide (4 elements),False,P4,75.0,tetragonal
dfa2affd90,BaBiIO6,18,326.2005015604846,5.795163196658082,1138.4165400000002,39.7982746206288,24.969812449689407,0.0239477013093024,0.0571560164837564,0.2405547533559586,1.4556677654437973,1.7090586312809353,1.0034676767150288,1.69171313862905,2.80421765857232,complex oxide (4 elements),False,P6_322,182.0,hexagonal
d78de7f867,SrTi4PbO10,16,230.2561991011048,4.660793128390549,646.2819999999999,69.54147689697506,30.837660473201986,0.0800466389719704,0.0295643784677072,0.3068316764255648,1.815876320907456,1.8422642801994595,1.212519552184892,1.846309298527146,2.8132430954718366,complex oxide (4 elements),False,Pmm2,25.0,orthorhombic
0f8ef442e4,BaMn2Co(PO4)3,38,498.23354509621726,3.939767775193152,1182.100742,86.2257454126382,44.65381350221256,0.0307572127728867,0.0217122194732113,0.2791827763405585,1.650627043183644,2.2353761260348786,1.7581740660323728,2.24653992753559,2.8143478120951784,complex oxide (5 elements),False,I2_12_12_1,24.0,orthorhombic
09fbde580c,Ba8CaFe4(ReO8)3,40,577.4512056148268,6.627420880708475,2304.6806,111.43895865630222,54.95161481936134,0.0049933536666145,0.0253816891947289,0.2882504641921399,1.7021608162759083,2.2324763913907093,1.724331498450897,2.230856856275401,2.840532829984807,complex oxide (5 elements),False,Pm-3m,221.0,cubic
8629fa15b4,Ba4PrOsO8,14,254.4557808648285,6.580929010252853,1008.44085,85.31463910532942,36.62296362992665,0.0231053018964642,0.0206858511138077,0.3122328635856585,1.8511677669831887,2.290232657547543,1.843034323671203,2.2970759517431816,2.8674122778121167,complex oxide (4 elements),False,Cmmm,65.0,orthorhombic
6d5bcb1e1d,Rb2V(AsO4)2,26,467.52626088273865,3.54973476582106,999.431,30.43470329947644,20.0452469236466,0.0312510544579967,0.092839790543272,0.2299681718546872,1.408257855782455,1.2839775521734629,0.5531383013035949,1.3064920334467507,2.9219333250959827,complex oxide (4 elements),False,P4bm,100.0,tetragonal
79066dee05,Na2PtO4,21,265.84600010691094,5.716459214557074,915.18341568,71.84343663039257,39.77240721904444,0.0129309328837283,0.0259548038635817,0.2663220685473151,1.5815400963269606,2.4494175365451025,1.9086642018124893,2.454626900708249,3.146097591120897,AB2O4-type (spinel-like),False,P-62m,189.0,hexagonal
0523be3e8d,TmCr4(AuO4)3,20,220.01362099923372,8.753601997909719,1159.811117,175.3923018966424,65.99834876669587,0.016420593548569,0.0136827136940941,0.3328239445924104,1.9961854137649169,2.7786296865928835,2.3956971385300547,2.774887437698367,3.24872445840891,complex oxide (4 elements),False,Im-3,204.0,cubic
f906eca18f,LiNiOsO4,28,305.57607106250765,6.95268246386007,1279.448,136.09850544016336,64.04637500101694,0.0144689428936694,0.0182645349326007,0.2966101159633665,1.751908071211187,3.018380109809828,2.5323069292960785,3.0236423078128976,3.645701919391013,complex oxide (4 elements),False,Pmma,51.0,orthorhombic
36ee8ca553,MnCdFe(BO3)2,22,247.1147973895852,4.580319641518158,681.6248899999999,128.89542978424262,48.580533871293085,0.012721119245641,0.0585802928009176,0.3325836086766602,1.994389683652444,2.296464712935583,1.266332952590174,2.3088974048556574,4.13080981376331,complex oxide (5 elements),False,Pnn2,34.0,orthorhombic
79fc155e91,Sr4TaCoO8,28,387.8232183159672,6.151558770622618,1436.7125499999995,117.97227821587704,64.51033855335471,0.0044342383253878,0.0102899615127381,0.2687399049880729,1.5941877088588936,4.0979611480566405,3.714396841292755,4.101615104596784,4.527714718173601,complex oxide (4 elements),False,I4_1/amd,141.0,tetragonal
e0bf6b4d40,Nd2Ti2AlCrO10,32,385.5203996211754,5.368487598883445,1246.3792772,161.6735542318688,80.15896882390072,0.0083939413165476,0.0074389743458179,0.2872562163774632,1.6963900380132646,4.801355641485721,4.439097389224965,4.7854682531006505,5.190621068016147,complex oxide (5 elements),False,Pba2,32.0,orthorhombic
2c4427faf6,Ba4Y2MnWO12,20,300.4885035775183,6.398655737621448,1157.890545,117.33317278646771,61.3632727657717,0.0126940547716339,0.0289392533292108,0.2773265733519192,1.640373795666752,4.58165630494538,3.4502696307842595,4.557211551815152,5.941800417466174,complex oxide (5 elements),False,P4/m,83.0,tetragonal
5985f23f2c,Ba4Lu3ReO12,20,312.21322678984785,7.724789821497842,1452.4088000000002,121.09287703075202,62.18379894812135,0.007567364472669,0.0374596628006695,0.280766310169079,1.6594520950864753,4.228784225049612,2.915254349698853,4.235414730809453,5.962338655590625,complex oxide (4 elements),False,Im-3m,229.0,cubic
59d7b74cd5,NiSbWO6,18,208.3438083003045,7.337191368064819,920.5796,175.81660416976297,90.11559820714774,0.0159151568951853,0.0100645321287354,0.2811188985569849,1.6614269417746037,7.335670093904179,6.527031636949686,7.319946757754531,8.229025250552697,complex oxide (4 elements),False,P4_2nm,102.0,tetragonal
4a7fb0260d,Sr2IOF,10,258.5783399631063,4.330122287218467,674.2845464,48.65739444374837,29.37979030588264,0.1233230968328942,0.0630175664393061,0.248678702926826,1.493677822388224,4.0507285545559775,1.8474407862780524,3.955479273240502,8.255613564143243,complex oxide (4 elements),False,Cmme,67.0,orthorhombic
a4f396c0d1,CeMn2O6,9,106.61410063869192,5.3888500826796975,345.98849,123.23504936628098,58.231670547333856,0.0393311855939678,0.0422960560528313,0.2958869113030896,1.7475157321256338,6.53804252344722,4.270580815709057,6.6208639613792215,10.018441587988027,"ternary oxide (A-B-O, other ratio)",False,P-31m,162.0,trigonal
