material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95
3a616104b2,Dy4Ho3CoI12,20,771.2978011935155,5.87009187118283,2726.577795,10.272786264715027,6.582171140515599,0.011709131861107488,0.06806428051906177,0.2360129193885185,1.4350425686534307,0.28115832990494477,0.14470997403600472,0.2769460502319637,0.5317150692003816
3a66cf717c,CsCuP2Se5,36,1087.928705988901,3.9879908059767617,2612.7959035999997,13.81653236408935,7.420039723353023,0.04454653364920429,0.05980742664631363,0.2722500040869582,1.6128248687133582,0.21385380980493776,0.11821209408736853,0.2094414884885886,0.37844924904136384
3a6b2b52a1,LiAg3S2,12,267.20908170158765,4.905329183993436,789.3512,28.424492171256198,4.400854243227191,0.06723756752428253,0.044348713822156396,0.42638605374452937,2.9681671700387002,0.043547952484518454,0.02675903182321215,0.04382704467809592,0.07299327869774622
3a6c60e785,K7Rb5(MgTe4)2,22,955.5003339674284,3.076796385207376,1770.4371,13.799486779881692,7.704159523451299,0.04484892837839862,0.06876515866651024,0.26465126876331563,1.5728890925060437,0.41971924437625946,0.20889854118968568,0.41881143638226564,0.8087323257754512
3a6c6469fa,MoPbF6,8,148.75405075982025,4.656420140349353,417.1304192,27.00154017197116,12.945936816733106,0.13999886365988473,0.12503071585519074,0.2933071843699235,1.7319865246411676,0.9410334825189097,0.23440149049549477,0.9186826040852205,3.1710645718967743
3a70d29dd0,Cs5Ga3Se5S2,30,1118.0267163941573,3.9585421988938,2665.2525189999997,12.542467650369982,6.769346994399292,0.06168198040489071,0.015327427169718648,0.2712891032775694,1.6076899917895364,0.22763995798760783,0.17236450043234433,0.22956411218172723,0.30109963547467955
3a7509221f,Rb3TmAsI9,28,1309.492942278548,4.165380887272012,3284.79888,9.550223371130112,5.127104465167829,0.046025850565887295,0.07473185534785622,0.272316063041237,1.6131787948900096,0.16432138860639406,0.07770766766418878,0.16203436508437014,0.3319800599106739
3a776b0270,BiPb3F15,38,565.9126018565793,6.546682506847891,2231.1128959999996,40.187056770968496,20.00210290239385,0.06435850178261997,0.009021296672837265,0.2865505429171725,1.6923125099595102,0.5207520722976106,0.3991974265576919,0.5203250820273593,0.6704933141546013
3a82feb8a7,CsDySb2Se5,36,1168.760675843847,5.306433128939687,3734.9018075999998,19.727465110670515,11.888611579374054,0.04923549816517222,0.03988362975762414,0.24908309106558835,1.495608500966103,0.43178036783997537,0.2842521036667317,0.43238688188585417,0.6387246688711321
3a8a9bc81a,Cs4NaScTe4,10,487.41733959213013,3.781450167650181,1109.96748888,12.090868635448627,7.20722497139984,0.08554350906468026,0.09530794726302812,0.251359716934109,1.506548009538413,0.642465111555468,0.224087649219365,0.6340863726202017,1.6090394328720443
3a8c146cf3,Rb2Zr7BeBr18,28,875.0533204455036,4.2825782094791744,2256.787782,8.928322754439815,6.451740714949606,0.059468423538937644,0.024949482268727688,0.2088276375753129,1.320144811566635,0.2661379028574946,0.19507967439136187,0.26608899449299983,0.3602280019042401
3a8c1bc5fd,Na5CaVAs4,22,556.3715288564182,3.0183408684045867,1011.3094928,30.28328334327147,15.784401553995805,0.016638776257281947,0.049590617552678455,0.2779643784306503,1.6438858441382296,0.9681822808078477,0.6011978598511485,0.9673601806642802,1.5469819796838447
3a8e10f127,Sm3Y(AuCl6)4,32,1000.5250295596977,3.615958046760404,2178.724126,9.024872138624207,3.690236939295397,0.048381453166711684,0.05810594757790769,0.32007535205711485,1.9043687715374942,0.06477125425930338,0.03704712476794624,0.06612936032567934,0.11577193724021677
3a95587334,RbHCl8,20,714.6749197874867,1.7198450950255224,740.19948,5.2032448311488135,1.7616619147629735,0.15443335248706144,0.042677990396300075,0.3478825299907573,2.1140991268349665,0.036056167453463704,0.01664552085925771,0.03654182932492113,0.07701043058823255
3a9589e0a1,K10HfTiAs6,36,1185.4387344500585,2.988899553826225,2133.7392,17.758806224492172,8.30988403833736,0.02520636843204583,0.05518621758775913,0.2976039231347629,1.7579719788521422,0.2613814692878692,0.1548611494840406,0.263051045457791,0.45267723339789956
3a96937e52,Cs12Na7Li(ZrAs3)4,36,1253.0336882571596,4.011015070461366,3026.6900077600003,14.797416018197998,9.470950797948277,0.1853513247270855,0.0823736215548646,0.23624986076644994,1.4361077957688402,0.3830067187178283,0.1349249856422798,0.3823351558507645,0.9559709851713927
3a979ccc67,KY10(C2I9)2,33,1179.7974461041995,4.589054282955658,3260.48006,11.651773248198742,6.274502955724827,0.0021180264797933533,0.08046564998702935,0.271724596004291,1.6100140887389165,0.174224554733082,0.076983146334448,0.17624080286290905,0.37896889915689
3a9e4fd9cc,Cs2MoAs2O9,28,539.8778842059609,4.032877388202899,1311.1774076,26.121301387969833,15.724856407902593,0.04165122573163347,0.052396494557607476,0.24930815892881078,1.4966846676976153,0.7480292127301588,0.44806569000471647,0.7487888263411902,1.2499155849299415
3aa5cef9c2,SbH2S21,24,732.7830410712431,1.8063785602054854,797.14088,1.7925089021909786,1.1776986928938245,0.08464094513025865,0.028559583905313747,0.2305129981519111,1.410641577706094,0.03218068469245392,0.02110743034601307,0.03165971251872589,0.04682831387038545
3aaf61a2c4,RbBaNbSe4,28,964.232135884432,4.350399718051005,2526.1647199999998,20.583233313352245,8.571174182389589,0.06433663743297109,0.0980839773865555,0.31717005890459316,1.8843817502819395,0.24064006089859968,0.08836528885528092,0.23619221073764496,0.6174458473262058
3ab6c7a2dd,K6SbClO5,13,339.53527903498235,2.307394986569051,471.79980000000006,26.110921256461502,9.196587402021681,0.03200618618337447,0.09859986039617857,0.3423970825966891,2.0698781947846814,0.4655330149856695,0.1760896663605497,0.44249007115698585,1.1064753365765179
3ac11b23b7,Rb12AlGaBi6,20,924.9126667631791,4.2661042190530925,2376.2005386,14.778400368479895,6.360590462192538,0.08091551087507211,0.04450964016342992,0.3118012284992039,1.848307960439019,0.22221263615007136,0.1289879569847711,0.22506087503219474,0.3772628881166024
3ad0bc1288,Sm3YOsI4,18,836.7188010431051,4.913170988698935,2475.66746,19.033706695011098,10.810622680947555,0.037219663689621256,0.046614936836741706,0.2612204699664341,1.5553487493914266,0.6567318098911935,0.4108276204873431,0.6562130816019873,1.0461583731245594
3ad3c43458,Ho2Er5CoBr12,20,643.2968104826139,5.63738600825692,2183.936835,16.415074673156102,7.957916060288137,0.04193621027968245,0.05532762330683709,0.29132484556286564,1.7201984603865246,0.271733754545136,0.15346938333888677,0.27291394249804746,0.47264891053617475
3ad67b639c,Ho2Er4PtI10,17,661.1017786987642,6.186566027488456,2463.02534,9.86724650273862,7.436108853543302,0.026611067543082526,0.03905551373469972,0.1988441884806841,1.2813024644832098,0.42683384688890996,0.2925488729730104,0.4301648370697967,0.616170841490508
3ae01edefe,K2Li2TiS4,18,444.467541032616,2.004042303149637,536.4112,21.993000329415267,10.847128832650599,0.017023488624664976,0.017209922506604195,0.28821407134646077,1.7019490515800433,0.7252587159621308,0.612680128447618,0.7258647106039195,0.8681716557464455
3ae14ac30d,Sc12Pt(RhI8)2,31,1196.1727285807012,4.1241465872881165,2970.837464,15.885018918175003,10.719528074042952,0.06545074108103992,0.039855115311664774,0.22454978209634513,1.3848710882037945,0.5466812730342002,0.3560561148255899,0.5457986409595037,0.8268565100257378
3ae2da950b,SrLaNd5OsI12,20,871.3725221024808,5.070614433449281,2660.81911,8.66734133828537,5.443892011951269,0.020599723579138782,0.008859241836324762,0.24032119112174696,1.4545964039333013,0.23250735510699894,0.20758109820906542,0.23242183283554413,0.260547326998526
3ae6fd2dc7,LaEr3Tm3CoI12,20,780.7579018646543,5.8046965223799,2729.2719349999998,9.919173754549977,6.816608230182252,0.052648038395904775,0.05158281396175781,0.22043320000281355,1.3674828214107975,0.31953987980909765,0.18660313536007173,0.31596737054542023,0.5203312058854805
3aebb9fee6,CuPb2F6,18,294.02282372484245,6.686103738110293,1183.8728383999999,68.97621838957461,18.880011223212822,0.013294820709926512,0.08092182144109412,0.37458401270718233,2.3530736832079304,0.41901413347345356,0.1919511597678578,0.4193979102905342,0.8995804075771149
3aee76394f,Ta2CuF12,15,228.17259542474136,4.755320204596181,653.4225984,15.667549864966928,8.723544505585236,0.09669367995622559,0.11196969731709676,0.2651855295414168,1.5756475367692273,0.3691550187832454,0.11237392929973494,0.37389992534225247,1.0410353131223253
3af8347142,Ba2Ho3LuSe8,28,814.2791882932286,6.428169388134321,3152.18392,54.15910346064704,23.52747473885619,0.016425834407680494,0.004878218244416103,0.31026718164607925,1.8382001612185153,0.8904123716510909,0.8211931423963541,0.8917571186548013,0.965239370398647
3b01b592ff,CsNaSm6(CBr6)2,22,739.8647367350635,4.580614404121428,2040.92462118,14.767627485481452,9.197209679534621,0.036909627703579403,0.03845154456863157,0.24213475213766583,1.4629462587232795,0.4586833717265067,0.31192002724819723,0.45995089890455776,0.6747071671324165
3b078441f6,K6LuInSb4,12,491.25200162313996,3.418802945809303,1011.4148,18.199419212296593,10.582801854971674,0.03541487944941122,0.06956872330456784,0.25645988411035925,1.5314957450001332,0.9803249814459853,0.4998791144368061,0.9767843359148032,1.8725946467311538
3b089a7098,Dy4Er2CoBr10,17,545.895359287437,5.6046063799337515,1842.491195,15.865565134998896,7.488407158359383,0.018944173183407464,0.06794822950922552,0.2960862335761306,1.748724592347116,0.2694508808800933,0.13931989622918017,0.27278994131520595,0.5023513557505441
3b0b5d6059,K8Hf(ZrTe4)3,24,902.4438486685417,4.225020905027593,2296.1484,14.715468087768294,9.494145307322402,0.050387010099132025,0.05480010496055886,0.23450648669748392,1.4282973581526142,0.5074522927004597,0.2895352999457106,0.5119029048743367,0.8704965186603971
3b0ca3596c,RbSc3CI6,22,766.9631032828017,4.303203056482747,1987.546112,11.455904392274102,7.160158765801047,0.03334093005533847,0.058289138125583624,0.24137277817797334,1.4594293637621552,0.3301226685524654,0.18718203360709465,0.3233025018890724,0.5540289047565229
3b0ca8afac,RbCdH6Ir,36,444.8003865395919,5.915567332429139,1584.5737600000002,36.98216818608154,18.67883679269582,0.04299562484005376,0.06850465549848929,0.2838520238632301,1.6768585632739867,0.48892331278714135,0.2478086434573078,0.49110885058164966,0.947253257119344
3b10814d17,Y2Hf5PdF30,38,505.48193058862563,5.737798884277879,1746.633796,32.26842272017064,22.74785796420516,0.07527170065030349,0.16754448054912963,0.21458891914953276,1.3433407481569302,0.913300723995157,0.19038006362751814,0.9473666568629964,3.7810805412224475
3b134ca19d,K3BaZr6MnI18,29,1190.8206474785497,4.3802225282449,3141.184405,8.311444372523434,5.044726502516626,0.007367435645185934,0.057607571061255025,0.2475874877441203,1.488486604072852,0.16523593522228122,0.09287663794069671,0.16525670688302804,0.2833139927230518
3b1396f774,K4Zr6MnCl18,29,849.5437201284384,2.730276828580233,1396.829245,8.158801718450418,5.319619668969926,0.10850075095065943,0.04205215117843104,0.23219818581498727,1.4180524481310304,0.2168937628858118,0.12480057674241025,0.21677910253820712,0.3618507403497352
3b19c19f7a,CsRbBO3,12,252.44535749490046,3.646510240207419,554.3649038000001,23.197980741253858,7.194242493044548,0.057578878024289334,0.06563402492647988,0.35946583085190464,2.2126662306212674,0.21850098086558806,0.10682261700304271,0.2164408097755225,0.43801784720194153
3b1d79c501,Zr(NbBr3)6,25,775.304999716748,4.469771131973225,2086.93428,10.416604688388539,5.511094763479358,0.10997452540652952,0.054624759464234,0.2751241084992579,1.628333985540932,0.16380801036901887,0.0830837519144555,0.16376059938868567,0.3159984115751708
3b1d8a27cf,PrDy2Ho3CoBr10,17,565.7497141731357,5.33800638354641,1818.671805,15.199067213261376,7.476302582818731,0.02876588022374354,0.07411480976637454,0.2886995773410398,1.7047774974804712,0.2909809259695168,0.14278344113250624,0.29289038773091847,0.5780099363523237
3b24180b7f,SbOsOF10,26,450.31515941910095,3.820058474638566,1035.946864,10.301956790515552,4.046569244239672,0.035886712987075846,0.09547027314895913,0.3263396222672237,1.948625071227802,0.06535061558602842,0.024653196046856053,0.06529420688005844,0.17096048260099797
