epoch,lr,train_loss,val_loss,train_n,train_mae_log_K,train_mae_log_G,train_mae_log_ratio,train_residual_corr,train_kappa_mae_total,train_kappa_mae_prefactor,train_kappa_mae_anharmonic,train_gamma_mae,val_n,val_mae_log_K,val_mae_log_G,val_mae_log_ratio,val_residual_corr,val_kappa_mae_total,val_kappa_mae_prefactor,val_kappa_mae_anharmonic,val_gamma_mae,val_select_score
0,0.00999938933078422,1.2527370587031996,1.0085555685376657,7691,0.29657143354415894,0.31478267908096313,0.14356711506843567,0.8713715538141248,0.5452925562858582,0.47122594714164734,0.14937429130077362,0.34394699335098267,1648,0.2882706820964813,0.3006708323955536,0.12791021168231964,0.8883050259912594,0.5086438655853271,0.45028579235076904,0.1334138810634613,0.30719682574272156,0.5086438655853271
1,0.009997557473810372,1.006705554683905,0.9990290901035939,7691,0.289145827293396,0.29175201058387756,0.1311604231595993,0.879564661788512,0.49341148138046265,0.43702346086502075,0.13636715710163116,0.3139970302581787,1648,0.2919183373451233,0.30184412002563477,0.12815049290657043,0.8883050333959268,0.5122093558311462,0.45197245478630066,0.1336711049079895,0.3077891170978546,0.5122093558311462
2,0.009994504881061753,1.0068836283999973,1.0052596498461603,7691,0.2902834117412567,0.2925974130630493,0.13050204515457153,0.8807244874845749,0.49394652247428894,0.43828698992729187,0.13565818965435028,0.3123645782470703,1648,0.29431280493736267,0.3011750280857086,0.12722425162792206,0.8883050383052024,0.5096175670623779,0.45101088285446167,0.1326819509267807,0.3055115044116974,0.5096175670623779
3,0.009990232305719946,1.0062641379365436,1.0016417242948292,7691,0.29018664360046387,0.29245856404304504,0.13051782548427582,0.8802786647950359,0.49415236711502075,0.43806296586990356,0.13567610085010529,0.3124057948589325,1648,0.29538196325302124,0.30378779768943787,0.12789824604988098,0.8883050448161979,0.5149770975112915,0.4548472464084625,0.13340109586715698,0.3071674108505249,0.5149770975112915
4,0.009984740801978986,1.0108669899232583,1.0111887408691702,7691,0.29051148891448975,0.29316243529319763,0.1308964639902115,0.8804817658418211,0.4949777126312256,0.439080148935318,0.13608339428901672,0.3133436143398285,1648,0.2929185926914215,0.30471861362457275,0.1311449259519577,0.8883050333959267,0.5198834538459778,0.4561886489391327,0.1368955820798874,0.31521373987197876,0.5198834538459778
5,0.009978031724785247,1.0083752663326797,1.0032044267191471,7691,0.29067131876945496,0.29304593801498413,0.13088570535182953,0.8808318724166735,0.49473074078559875,0.43892788887023926,0.1360745131969452,0.31332314014434814,1648,0.2911660969257355,0.30033907294273376,0.12719759345054626,0.8883050323096662,0.5089090466499329,0.4497680068016052,0.13265374302864075,0.3054465651512146,0.5089090466499329
6,0.009970106729503141,1.0095313993298236,0.9989479317248446,7691,0.28971922397613525,0.29193106293678284,0.13117842376232147,0.8793912508470435,0.4946134090423584,0.4372510015964508,0.136387899518013,0.3140447735786438,1648,0.29051655530929565,0.30113252997398376,0.1283932328224182,0.8883050355655759,0.5112320184707642,0.4509059488773346,0.1339312493801117,0.3083881139755249,0.5112320184707642
7,0.009960967771506667,1.0069286998575926,1.012840233960198,7691,0.29022133350372314,0.29207807779312134,0.13060970604419708,0.8802831521954063,0.49328237771987915,0.43750107288360596,0.13577401638031006,0.312631219625473,1648,0.2968662679195404,0.30737337470054626,0.12989510595798492,0.8883050401854297,0.5229912400245667,0.4601951241493225,0.13554632663726807,0.3121069669723511,0.5229912400245667
8,0.00995061710569696,1.0100172313876927,0.9995627958797714,7691,0.29041028022766113,0.2939150333404541,0.1305426061153412,0.8808468215137617,0.4975990056991577,0.44020548462867737,0.13570161163806915,0.31246453523635864,1648,0.29328569769859314,0.302482545375824,0.12791921198368073,0.8883050333959258,0.5129376649856567,0.4529232680797577,0.13342352211475372,0.3072190284729004,0.5129376649856567
9,0.009939057285945933,1.0041241952089879,1.0030806921060802,7691,0.2897704541683197,0.2924962341785431,0.1304631233215332,0.8803363688810805,0.49455660581588745,0.4380911886692047,0.1356181651353836,0.31227239966392517,1648,0.28852924704551697,0.30020466446876526,0.12779001891613007,0.8883050331159307,0.5086007118225098,0.4495431184768677,0.13328534364700317,0.30690088868141174,0.5086007118225098
10,0.009926291164466132,1.0081713932835534,1.0028679376666985,7691,0.28987443447113037,0.2930913269519806,0.13034766912460327,0.8809174975228011,0.49538668990135193,0.4389737844467163,0.13549035787582397,0.3119781017303467,1648,0.2884252667427063,0.30015841126441956,0.12875820696353912,0.8883050320770413,0.5089943408966064,0.44948261976242065,0.1343229115009308,0.30928996205329895,0.5089943408966064
11,0.009912321891107011,1.0058155429563198,1.005306447593911,7691,0.29036763310432434,0.29251375794410706,0.130221426486969,0.8806909091648475,0.4935632050037384,0.4381504952907562,0.13535654544830322,0.3116700351238251,1648,0.2941884398460388,0.3044147491455078,0.129327192902565,0.8883050317717756,0.5178112387657166,0.4557807743549347,0.134934663772583,0.310698539018631,0.5178112387657166
12,0.009897152912577742,1.008415695161166,1.014786268900899,7691,0.290461003780365,0.2931210696697235,0.13101285696029663,0.8801424802348314,0.49521520733833313,0.43904373049736023,0.13620883226394653,0.31363242864608765,1648,0.288706511259079,0.3005901873111725,0.13083691895008087,0.8883050334901335,0.5085977911949158,0.4501975476741791,0.13656271994113922,0.3144473135471344,0.5085977911949158
13,0.009880787971596802,1.0108043123416854,1.008517257218222,7691,0.2903493344783783,0.29387688636779785,0.13072074949741364,0.8808627912694534,0.4968516528606415,0.440157949924469,0.13589338958263397,0.3129061460494995,1648,0.2885749340057373,0.30042192339897156,0.12722642719745636,0.888305045560401,0.5086992979049683,0.4498802721500397,0.1326843500137329,0.3055170476436615,0.5086992979049683
14,0.0098632311059685,1.0042901695890616,1.008619685774868,7691,0.2900114953517914,0.2927030622959137,0.13039129972457886,0.8806989052203228,0.4943888485431671,0.4384181499481201,0.13553953170776367,0.31209129095077515,1648,0.29037049412727356,0.3001479506492615,0.12723930180072784,0.8883050333451198,0.5085422396659851,0.4494760036468506,0.13269785046577454,0.30554813146591187,0.5085422396659851
15,0.009844486647586725,1.006957929925791,1.0151840014365112,7691,0.28993576765060425,0.2929535508155823,0.13073508441448212,0.8799728567808944,0.495416522026062,0.4387800991535187,0.13590867817401886,0.312941312789917,1648,0.2887895405292511,0.3007470965385437,0.13061484694480896,0.888305033301719,0.5085543394088745,0.45041799545288086,0.13632288575172424,0.3138950765132904,0.5085543394088745
16,0.009824559221366103,1.0067094107115009,1.0106711208241657,7691,0.29000258445739746,0.29208165407180786,0.13092845678329468,0.8800447187256568,0.4940544366836548,0.4375009536743164,0.13611996173858643,0.3134278357028961,1648,0.2883296608924866,0.3007374405860901,0.12727870047092438,0.8883050334901335,0.508915901184082,0.4503684639930725,0.13273993134498596,0.30564504861831665,0.508915901184082
17,0.009803453744100871,1.0120653080360553,1.0032472089656348,7691,0.2896134555339813,0.2927294671535492,0.13147734105587006,0.8792973297812363,0.496015727519989,0.4384474754333496,0.13671012222766876,0.3147867023944855,1648,0.2973536550998688,0.3044082522392273,0.12750016152858734,0.8883050333920686,0.5152183175086975,0.45582789182662964,0.13297584652900696,0.3061882257461548,0.5152183175086975
18,0.009781175423251737,1.004679820733175,0.9988408933565455,7691,0.2905384600162506,0.292779803276062,0.13012130558490753,0.8811361082154218,0.4948844313621521,0.43854615092277527,0.1352541297674179,0.31143417954444885,1648,0.29026472568511963,0.30090251564979553,0.12830151617527008,0.8883050402307865,0.5108075141906738,0.45057055354118347,0.1338329017162323,0.3081616461277008,0.5108075141906738
19,0.009757729755661014,1.0079948658705098,1.001936899805532,7691,0.2896007001399994,0.2923954129219055,0.13081112504005432,0.88000041463299,0.4944816827774048,0.4379484951496124,0.135991632938385,0.31313231587409973,1648,0.2903432548046112,0.30167660117149353,0.12960068881511688,0.8883050449717533,0.5130847692489624,0.4517216086387634,0.13522909581661224,0.31137651205062866,0.5130847692489624
