epoch,lr,train_loss,val_loss,train_n,train_mae_log_K,train_mae_log_G,train_mae_log_ratio,train_residual_corr,train_kappa_mae_total,train_kappa_mae_prefactor,train_kappa_mae_anharmonic,train_gamma_mae,val_n,val_mae_log_K,val_mae_log_G,val_mae_log_ratio,val_residual_corr,val_kappa_mae_total,val_kappa_mae_prefactor,val_kappa_mae_anharmonic,val_gamma_mae,val_select_score
0,0.00999938933078422,1.2419265240581956,1.0087023244320767,7691,0.29646384716033936,0.314278781414032,0.14306052029132843,0.8723501798074508,0.5440776348114014,0.47047412395477295,0.14889806509017944,0.3428505063056946,1648,0.28827452659606934,0.30068865418434143,0.12797582149505615,0.8883050333017186,0.5086398720741272,0.45031213760375977,0.13348406553268433,0.30735844373703003,0.5086398720741272
1,0.009997557473810372,1.0068000677022213,0.9990059345671274,7691,0.28913822770118713,0.2917538583278656,0.1311892569065094,0.8795432282793412,0.49343693256378174,0.4370247423648834,0.1363983005285263,0.3140687048435211,1648,0.2920275628566742,0.3018714189529419,0.12809965014457703,0.8883050333959268,0.5122003555297852,0.45201244950294495,0.13361665606498718,0.3076637089252472,0.5122003555297852
2,0.009994504881061753,1.0070701587217215,1.0056940988429541,7691,0.2903255224227905,0.2926139533519745,0.13052219152450562,0.8807182675367349,0.49394628405570984,0.4383127987384796,0.13567984104156494,0.31241437792778015,1648,0.2946300804615021,0.301264226436615,0.1272350251674652,0.8883050198981538,0.509667694568634,0.451145738363266,0.132693350315094,0.30553773045539856,0.509667694568634
3,0.009990232305719946,1.0063936617823606,1.0014883245079262,7691,0.29018712043762207,0.29244235157966614,0.13055330514907837,0.8802241514005974,0.4941444993019104,0.4380401074886322,0.13571414351463318,0.31249338388442993,1648,0.29512903094291687,0.3036994934082031,0.12795545160770416,0.8883050331979956,0.5149101614952087,0.45471084117889404,0.13346229493618011,0.3073083162307739,0.5149101614952087
4,0.009984740801978986,1.011030887095799,1.0117689104913508,7691,0.29054009914398193,0.29320207238197327,0.13089655339717865,0.8804978195792542,0.49503564834594727,0.4391392767429352,0.1360834836959839,0.3133437931537628,1648,0.29279521107673645,0.3047175109386444,0.13131459057331085,0.8883050295750698,0.5200210213661194,0.45618438720703125,0.13707907497882843,0.3156362771987915,0.5200210213661194
5,0.009978031724785247,1.0085859015678929,1.0035207618787452,7691,0.2907315194606781,0.29307374358177185,0.13089776039123535,0.8808796875632168,0.4947469234466553,0.43897199630737305,0.13608752191066742,0.31335315108299255,1648,0.2912008464336395,0.30032801628112793,0.12719759345054626,0.8883050058347576,0.5088788270950317,0.44975438714027405,0.13265375792980194,0.305446594953537,0.5088788270950317
6,0.009970106729503141,1.0097890344975504,0.9990415087023985,7691,0.2897398769855499,0.2919543981552124,0.13121949136257172,0.8793469776054487,0.4946689307689667,0.4372860789299011,0.1364319622516632,0.3141461908817291,1648,0.2903991937637329,0.3010919690132141,0.12845830619335175,0.8883049535668115,0.511211633682251,0.45084530115127563,0.13400103151798248,0.30854883790016174,0.511211633682251
7,0.009960967771506667,1.0075654015942832,1.0212266445159912,7691,0.2903243601322174,0.29228150844573975,0.1306639313697815,0.8802421922028886,0.4936372935771942,0.43780073523521423,0.13583290576934814,0.3127668499946594,1648,0.2983301877975464,0.3096197545528412,0.13087891042232513,0.8883050363915569,0.5276401042938232,0.46355363726615906,0.1366080790758133,0.3145517110824585,0.5276401042938232
8,0.00995061710569696,1.0109743549305756,0.9995568736085614,7691,0.29044124484062195,0.2940637767314911,0.13062287867069244,0.8808032296933359,0.49797362089157104,0.44043025374412537,0.13578790426254272,0.3126632273197174,1648,0.29322540760040283,0.302472859621048,0.12794317305088043,0.8883050248579123,0.5129503607749939,0.4529080092906952,0.13344916701316833,0.3072780966758728,0.5129503607749939
9,0.009939057285945933,1.0041428438446298,1.0030716345148178,7691,0.28977352380752563,0.2924957871437073,0.1304626315832138,0.8803368592825584,0.49455004930496216,0.43809008598327637,0.13561765849590302,0.3122711777687073,1648,0.2885376513004303,0.30020418763160706,0.12777449190616608,0.8883050333959263,0.5085997581481934,0.449542373418808,0.13326874375343323,0.30686265230178833,0.5085997581481934
10,0.009926291164466132,1.0082244362327062,1.002853395290745,7691,0.28986358642578125,0.29309171438217163,0.13035528361797333,0.8809030674244028,0.4954020380973816,0.43897518515586853,0.135498508810997,0.3119968771934509,1648,0.2884284555912018,0.30015477538108826,0.12879441678524017,0.8883050351862305,0.5090259313583374,0.44948017597198486,0.13436180353164673,0.309379518032074,0.5090259313583374
11,0.009912321891107011,1.0058575858531669,1.0054394585414999,7691,0.29036223888397217,0.2925134301185608,0.13022850453853607,0.8806820293826447,0.4935658872127533,0.43814969062805176,0.1353641003370285,0.3116873502731323,1648,0.29434534907341003,0.30453023314476013,0.12930268049240112,0.8883050415568764,0.5179586410522461,0.4559462368488312,0.1349082738161087,0.31063777208328247,0.5179586410522461
12,0.009897152912577742,1.0084122356737935,1.0148777944370382,7691,0.29047468304634094,0.2931132912635803,0.13101840019226074,0.8801519434210742,0.495195597410202,0.4390324056148529,0.13621477782726288,0.313646137714386,1648,0.2887060046195984,0.3005709648132324,0.1309053599834442,0.8883050428265694,0.508605420589447,0.4501740634441376,0.13663670420646667,0.3146176338195801,0.508605420589447
13,0.009880787971596802,1.0108928757919136,1.007922252405037,7691,0.29033005237579346,0.2938651740550995,0.13073419034481049,0.8808250675620367,0.4968462884426117,0.4401400089263916,0.13590791821479797,0.3129395842552185,1648,0.2886199355125427,0.3003767132759094,0.12723033130168915,0.8883050561812114,0.5086578726768494,0.44980987906455994,0.1326885223388672,0.30552661418914795,0.5086578726768494
14,0.0098632311059685,1.0043218797367024,1.0085788050901543,7691,0.2900213599205017,0.29271194338798523,0.13039438426494598,0.8806982868274005,0.4944108724594116,0.43843188881874084,0.13554278016090393,0.31209883093833923,1648,0.2903655469417572,0.300148069858551,0.127237930893898,0.8883052993904553,0.5085424184799194,0.44947606325149536,0.13269640505313873,0.30554479360580444,0.5085424184799194
15,0.009844486647586725,1.0071069733434064,1.0155742330458557,7691,0.2899484634399414,0.29295772314071655,0.13075704872608185,0.8799477815571987,0.49541622400283813,0.438785582780838,0.13593240082263947,0.31299591064453125,1648,0.2888208329677582,0.3007519543170929,0.13072821497917175,0.8883050093165339,0.508556604385376,0.45042574405670166,0.1364452987909317,0.3141769468784332,0.508556604385376
16,0.009824559221366103,1.0067233977384769,1.0105311089349025,7691,0.2900192439556122,0.29208552837371826,0.13092611730098724,0.8800502902555498,0.4940466582775116,0.4375055134296417,0.1361173838376999,0.3134218752384186,1648,0.28832417726516724,0.30073562264442444,0.12729232013225555,0.888305008190663,0.5089033842086792,0.450366348028183,0.13275443017482758,0.3056783676147461,0.5089033842086792
17,0.009803453744100871,1.0123795413905847,1.0035237154914338,7691,0.28962790966033936,0.29275938868522644,0.1315186619758606,0.8792478721195891,0.49609699845314026,0.43848857283592224,0.13675446808338165,0.3148888051509857,1648,0.2976260483264923,0.3044915795326233,0.1274540275335312,0.8883049960225423,0.5152179598808289,0.4559495151042938,0.13292664289474487,0.30607494711875916,0.5152179598808289
