epoch,train_loss,val_loss,train_mae,val_mae,lr
0,1.0800969838832573,0.34633997863936195,0.2716360007766443,0.15843549312897098,0.00999938933078422
1,0.2550596164302357,0.2321959786044741,0.13671378646796212,0.12895253937221268,0.009997557473810372
2,0.22047855015376688,0.2311261268784699,0.12835302758013034,0.12712561093198443,0.009994504881061753
3,0.21810424493698657,0.20734429909187613,0.12651315342502684,0.1252827875822493,0.009990232305719946
4,0.2049376703357994,0.1832817364664911,0.12424151552132676,0.11829936779239802,0.009984740801978986
5,0.19497974048183483,0.2017681048911752,0.12146559624046672,0.12118560582110026,0.009978031724785247
6,0.19864976526996184,0.19604561065585868,0.12293611107482012,0.11970288429445433,0.009970106729503141
7,0.2007134382319596,0.2132611514873875,0.12344291864345418,0.12628706674842002,0.009960967771506667
8,0.18442173937085918,0.18369752356728303,0.116771729106231,0.11741642342898452,0.00995061710569696
9,0.19395384465263965,0.17144835472685618,0.12034002125763084,0.11224808558387664,0.009939057285945933
10,0.17849897022574981,0.16174332218841442,0.114775426719716,0.10943511063323437,0.009926291164466132
11,0.16622651352007883,0.1676039037484567,0.11271136604853002,0.10799655151888005,0.009912321891107011
12,0.161213652394153,0.1877297634638629,0.10874502499544361,0.11956679039788477,0.009897152912577742
13,0.213356168476879,0.15663731387517985,0.12774931261721117,0.10667199836772623,0.009880787971596802
14,0.1583616590390604,0.1438417023825414,0.10792548464304325,0.10260237080668941,0.0098632311059685
15,0.17670507819921324,0.18362699043982236,0.11451311157019732,0.11535463576177948,0.009844486647586725
16,0.15810461649522253,0.17209221032059308,0.10898240513740196,0.10949951620067208,0.009824559221366103
17,0.15085228119772537,0.16021337946063108,0.10646265800381154,0.10745890952140383,0.009803453744100871
18,0.16340295192929055,0.15108183322890292,0.11092547639311251,0.10553055032364374,0.009781175423251737
19,0.16443292052813088,0.19843123534929405,0.1105538670425529,0.11993869032385279,0.009757729755661014
20,0.16555621538433787,0.16863734513810538,0.11274469077021383,0.11305969924602693,0.009733122526196352
21,0.1475311764657009,0.15152356925519925,0.10625285049797484,0.10389713682595966,0.00970735980632342
22,0.13755443994841762,0.1453710544167213,0.10098632260190234,0.10399349156803298,0.009680447952607849
23,0.13762454896246934,0.1611274757142206,0.10166713264081184,0.10324404562271915,0.009652393605146848
24,0.12781171065718497,0.13947946368490607,0.09717666026737147,0.10151606407559034,0.009623203685930873
25,0.14035077921018352,0.1454828391665394,0.10242903674319978,0.10276076624405037,0.009592885397135709
26,0.13552851834884314,0.19578010436979312,0.10113815101573904,0.12751043551755184,0.009561446219345456
27,0.12789297353816798,0.13955155709414807,0.09765354783106278,0.10102114985579426,0.0095288939097068
28,0.1311409094603036,0.15204918355617708,0.09985116417681407,0.10926423098855806,0.009495236500015049
