epoch,train_loss,val_loss,train_mae,val_mae,lr
0,1.025941844221179,0.45912388343255495,0.2553232934908631,0.19680502895012641,0.00999938933078422
1,0.2584677743533547,0.26870024508064233,0.13914211013973993,0.13798163701029656,0.009997557473810372
2,0.22383808973702446,0.20209528592605036,0.12796051039693104,0.12034869620811592,0.009994504881061753
3,0.2133391709387217,0.2631976776620717,0.12673005793001946,0.14311289903029656,0.009990232305719946
4,0.2075131655305124,0.20456462577708717,0.12456921746603396,0.1261686152480181,0.009984740801978986
5,0.2015811529438233,0.20563843933123988,0.12241385738311951,0.13219109293326592,0.009978031724785247
6,0.18508058560869503,0.204555420765599,0.11763620104564676,0.12503339191084928,0.009970106729503141
7,0.1786227067228939,0.20239054867364828,0.11541508600462586,0.13030927866986655,0.009960967771506667
8,0.2084121482473188,0.23795418976580054,0.123374095551564,0.14314570343031466,0.00995061710569696
9,0.18005012180556898,0.17408221757527695,0.11586947331865934,0.11742894698693915,0.009939057285945933
10,0.17387641932824516,0.20849418350793783,0.11466967286872641,0.1273033158871734,0.009926291164466132
11,0.16331570329680553,0.16899634073081526,0.11046222424924862,0.11569959909013174,0.009912321891107011
12,0.15145824895136348,0.16263811666409947,0.10588999247771062,0.11074368597813022,0.009897152912577742
13,0.171156730008302,0.15878445864881127,0.11299335729113295,0.10670676892532886,0.009880787971596802
14,0.16243033240325366,0.1725259712598856,0.11015949971095249,0.11681041750803735,0.0098632311059685
15,0.16286031370676163,0.14936178806916023,0.1113145602110179,0.10253153893264752,0.009844486647586725
16,0.13986992131530687,0.15799584362692046,0.10144535832164223,0.10918699566600393,0.009824559221366103
17,0.15495679614514,0.1502441415219631,0.1087393689759685,0.10338403667929102,0.009803453744100871
18,0.13973562316340568,0.1918610222999332,0.10219639675535999,0.12324699716081897,0.009781175423251737
19,0.1566294452804937,0.208516623499324,0.10927013596785021,0.12690735196025626,0.009757729755661014
20,0.14887614431570015,0.1429033105813184,0.1060057677509741,0.1000716721693289,0.009733122526196352
21,0.13151074261899237,0.13620418577807622,0.09905498504964169,0.09612681666045512,0.00970735980632342
22,0.13352059816573256,0.15003547752366483,0.09946465391693306,0.10820484385617728,0.009680447952607849
23,0.14021976746375595,0.16106882445441867,0.10358137165115956,0.11081814324682199,0.009652393605146848
24,0.13081854680256885,0.15614188397393644,0.09992209868342122,0.10735886261879819,0.009623203685930873
25,0.1371951133357643,0.148150070923046,0.10190441710030423,0.10130693597122303,0.009592885397135709
26,0.12921093443817658,0.13161296144272516,0.09832022918121602,0.09595444581462341,0.009561446219345456
27,0.12281309916722481,0.13776249141947736,0.09579509233869636,0.1022905276961697,0.0095288939097068
28,0.12709225366816473,0.1505615482631239,0.09660475117815222,0.10306024262048666,0.009495236500015049
29,0.1215168684236623,0.13286025894498363,0.09567499368270745,0.09584253382624931,0.009460482294732422
30,0.1215309928199309,0.14285832542238883,0.09529218884426414,0.1026422541263034,0.009424639868939036
31,0.12262036421490868,0.1505096515694868,0.09617792736114567,0.10258568114447363,0.009387718066217127
32,0.11825767952278925,0.14041908837637854,0.09419524295907261,0.09751181941009263,0.00934972599646905
33,0.12246941312316366,0.17253601739128815,0.09617251538572379,0.10899776090117334,0.009310673033669524
34,0.1094129881535189,0.13446463275592305,0.08995129706265635,0.09598932719057046,0.00927056881355276
35,0.11563965751354909,0.1700082688945011,0.09342285846275869,0.10651658844311261,0.009229423231234978
36,0.11014701657945601,0.13861134127505775,0.09143984735500299,0.09954987256561668,0.009187246438772941
37,0.11176170365713675,0.14012731322385732,0.09155591012612847,0.10206530807377065,0.009144048842659083
38,0.11099096681831128,0.13431798312270526,0.09144675575982392,0.09826692012907232,0.009099841101253869
39,0.10663899569684392,0.13783799806266156,0.08958625069033137,0.09794212704144635,0.009054634122155993
40,0.10978003155705042,0.13863695456275663,0.09114257446203844,0.09781106257612265,0.009008439059511103
41,0.10735664556115118,0.14394519767425593,0.08980495370406197,0.09822740391330811,0.008961267311259671
42,0.11253934196944727,0.13853023150592175,0.09277484774155544,0.09799095243215561,0.008913130516324736
43,0.11363955450071933,0.12870903747174348,0.09341898583095633,0.09399944406400607,0.00886404055174016
44,0.09978353543595272,0.18621883027761885,0.08654275230027783,0.11768618891540084,0.008814009529720158
45,0.11391854780251331,0.12221371881591464,0.093510822254107,0.09245140098252343,0.008763049794670779
46,0.10993372171752987,0.13345703287321387,0.0900596713315695,0.09879577073078712,0.008711173920144121
47,0.09302564477009141,0.1253934228449192,0.08308242046543192,0.09403836748843054,0.00865839470573599
48,0.09515608264347183,0.13918361762194958,0.08407859945677762,0.09741827888974866,0.008604725173927788
49,0.10339758111358448,0.12412034597211671,0.08854853693154152,0.09443146655860457,0.008550178566873413
50,0.10265026652771109,0.13358605559011108,0.08902178039989117,0.09546337059689956,0.008494768343131958
51,0.09701256255883572,0.15518802158462192,0.08507322396309505,0.1057002786727785,0.008438508174347012
52,0.09310022614990265,0.13220249579369442,0.08366008602763754,0.0949579077293572,0.00838141194187338
53,0.08925194753509026,0.12272625561188726,0.08230218777396468,0.09256742431700808,0.008323493733352078
54,0.1134003105588735,0.14542288948031304,0.09167959747424037,0.1039888779949216,0.00826476783923441
