material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,ALIGNN_is_low_kappa_candidate,alignn_prediction_reliable,family
a4f396c0d1,CeMn2O6,9,106.61410063869192,5.3888500826796975,345.98849,123.23504936628098,58.231670547333856,0.0393311855939678,0.0422960560528313,0.2958869113030896,1.7475157321256338,6.53804252344722,4.270580815709057,6.6208639613792215,10.018441587988027,False,150.21255493164062,60.2093620300293,5.76880663754589,False,True,trirutile-like (AB2O6)
