material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio,Gruneisen parameter,Kappa_cal (W m-1 K-1),Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,is_low_kappa_candidate,ALIGNN_K_VRH_pred,ALIGNN_G_VRH_pred,ALIGNN_Kappa_cal,ALIGNN_is_low_kappa_candidate,alignn_prediction_reliable,space_group,crystal_system,worse_model_Kappa_cal,family
def9f6876a,TbSmZn2(AsO)2,8,144.09889937322103,7.167053717275301,621.94535,89.77538287402633,32.90538893893732,0.0129125516757755,0.052070749608688,0.3366878459914486,2.0254146057862976,2.280657645936913,1.3464773548999969,2.277808041979374,3.7561437353716345,False,70.92964172363281,29.99758720397949,2.318188222534938,False,True,P4mm,tetragonal,2.318188222534938,complex oxide (5 elements)
3a6cbfbe62,LiLa2In(AsO)2,8,162.8865152531995,5.92717721295598,581.41194,70.30725175015178,33.54049891172813,0.0161317334245174,0.0254079767701322,0.2941982964199678,1.7373264413871907,3.5663955713479663,2.776823654190381,3.590343518979213,4.5603156807127165,False,67.58638000488281,30.51907539367676,2.9218495678247427,False,True,P-4m2,tetragonal,3.5663955713479663,complex oxide (5 elements)
9a1b7002e2,LiPr2In(AsO)2,8,161.0248881388126,6.036996199584873,585.4162999999999,73.55281212214591,37.281152890465215,0.019740080334419,0.0134651171099273,0.2831983469586716,1.6731477947589075,4.392745418475313,3.790598716354119,4.380201384368779,5.105747472620457,False,66.09994506835938,30.19533348083496,2.873220850151158,False,True,P-4m2,tetragonal,4.392745418475313,complex oxide (5 elements)
