material_id,formula,Number of Atoms,Volume (A3),Density (g cm-3),Atomic mass (amu),K_r9_pred,G_r9_pred,gamma_r9_pred,K_r9_spread_log10,G_r9_spread_log10,Kappa_r9_gamma,Kappa_r9_p05,Kappa_r9_p50,Kappa_r9_p95,Kappa_cal_derived_matbench,id_unverifiable,has_oxygen,stoichiometry_pattern,family
9031620592,Rb2Na(CO3)3,30,509.0487992031999,2.439695455189731,747.90413856,27.772147056164624,12.953007891187903,2.0251376520700477,0.2123128499323452,0.168761282130627,0.3901992585215952,0.1523806767072728,0.3803956891610891,0.9183348061151512,0.1234225994388831,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
3b19c19f7a,CsRbBO3,12,252.4453574949005,3.646510240207419,554.3649038000001,23.75701095965732,10.214668005709315,2.0404448258251127,0.1827849374452988,0.1188150687856098,0.4363328536363892,0.2088402191616333,0.4441339671269875,0.9196448555932072,0.218500980865588,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
74ed084e87,CsOs(OF2)2,16,318.3910821963132,4.497014540080579,862.2557294000001,49.82649218309386,15.341626394463445,2.227573608296598,0.2549911880363114,0.1020181313499376,0.488765527130535,0.2593335204055579,0.4849751406273615,0.9205114157216566,0.2487525291606602,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
1a930c59e5,Cs3K(TeO4)2,14,330.8385734642044,4.120798028727227,821.0098557,28.453202596628863,12.101404382221505,2.1923369016025425,0.1275666662013501,0.1115953888051181,0.4266301450537965,0.1992667598511417,0.4277965614740863,0.924353381935938,0.1853403392511274,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
57f5a4b304,Rb2BO3,24,483.6308158954538,3.1553011408080347,918.9792,25.06785831453461,11.121922151821773,2.0188443804049183,0.2395774261721785,0.1832973840483893,0.3379543168920168,0.1118417438159145,0.3340497980202236,0.9618728561676912,0.2358400673911579,False,True,"ternary oxide (A-B-O, other ratio)",other oxide (mixed-anion / molecular-ion)
40bfba50d6,Cs2Na(CO3)3,30,570.2297456241159,2.7305000328469298,937.65474616,22.42693924677277,10.945183700966837,2.011011557754749,0.2064504965913655,0.1877292810563902,0.3014976042127492,0.0942875288942693,0.3057838459273253,0.9627444457754276,0.1000950401833347,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
05ea6f143a,K7Nb(SeO4)6,38,719.6867239544702,2.824929887984506,1224.34008,45.98652549403389,20.45996003339782,2.152619783543297,0.1154685488749497,0.0882432560563925,0.5621348738877703,0.3187594934658235,0.5639938256864937,0.993909114694404,0.3444487413816443,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
c558a8d7d8,Cs6Si2S6O,30,1021.9879043392108,3.4510800860090955,2123.9862228,31.030544804577268,15.539427664327595,2.0621770328253595,0.1560472308725653,0.1335728052389934,0.5232752694455821,0.2689973065923575,0.5183299298758881,0.9976844490612256,0.3962478712384433,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
d9e6c7df60,LuW(SeO3)4,36,642.2886756863801,4.481129127936549,1733.2795999999998,75.25892934179687,30.46805404914976,2.090467633351716,0.0875922579400159,0.044603875064579,0.8788335708555977,0.7654356265293047,0.8771532276641256,1.0133556541139372,1.0766089108562942,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
2a82346bd5,K6Si2Se6O,30,928.4281584294044,2.791996934633695,1561.0404,29.104565122592103,14.663643184048643,2.0741823710943077,0.1227507498337318,0.1181665190919121,0.5102580272785573,0.2535597860725766,0.5114160714559046,1.017661657213539,0.3963299035993949,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
23267212d3,LuNb(SeO3)4,36,650.7513854752007,3.95877887206366,1551.4123599999998,77.19971562557495,30.873003549605325,2.0851765701892937,0.0977429599915423,0.0362660085391978,0.963157752162874,0.8908261396683155,0.9643565336146346,1.0435677163894266,1.3504124021910713,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
5f851740ac,Sr2VIO4,32,614.143973830729,4.51088730005528,1668.3342799999998,54.58050372673267,27.670223537268004,2.132760371275474,0.0590381367934276,0.0393865546912464,0.8015149547442786,0.6212927247141643,0.8065039605068767,1.0442631314215018,1.962780268398334,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
22dc48cbb6,Rb5Au(ClO)2,20,615.4109835958365,3.924405840118317,1454.420738,45.98976967317784,17.54500994867086,2.1948833449089595,0.1748409776176251,0.096997769537809,0.6567105478060392,0.3983757356815086,0.6519171143319121,1.0481874571937762,0.3528155462502623,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
f3c365f53b,Cs2Ti(SeO3)3,30,597.7421343914783,3.85896024930629,1389.1050076,59.06097388036504,27.213590343160245,2.103964096454197,0.0443658119806161,0.0052484218263967,0.92152123653375,0.814855551275024,0.925944128412658,1.050076973535777,0.5481880539119677,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
057d5f7f8e,HgBrNO3,24,502.46091672080064,4.527578449076853,1369.9956000000002,45.40827872467793,16.233307623079885,2.0555612811712014,0.2824055461689669,0.1487012164579905,0.4876008215923892,0.2246648291863878,0.4918317763696974,1.0509331991463675,0.3833900819822354,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
1c9395220d,TmW(SeO3)4,36,647.6677229345775,4.4129775577399855,1721.21402,75.10113693459434,30.50684476487291,2.0904057550284274,0.1126755818691093,0.0533937515364113,0.8897071083744426,0.7311348050397312,0.8894719935436661,1.0652113772128369,1.1129451858287345,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
54d609ecee,Ba3Co2Cl2O5,24,512.0291830890675,4.41542262086609,1361.50078,73.27805484059374,26.550538781755453,2.128337519581796,0.173977013861383,0.0446087927607061,0.966151259857855,0.8727170797649723,0.9640270091800012,1.0676415158646606,1.2115435749655306,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
26ed1c9e8c,Ba2CrIO4,32,792.1599787361215,4.339606249033227,2070.20868,56.649672274980766,23.874926624587665,2.1934448146386583,0.1148959362220574,0.079440269455343,0.6736347377155717,0.4322814461892451,0.6745760729203271,1.0764921538770502,1.4386803025702517,False,True,complex oxide (4 elements),other oxide (mixed-anion / molecular-ion)
