material_id,formula,n_atoms,K_alignn,G_alignn,Kappa_alignn,alignn_prediction_reliable,Kappa_r9_gamma,K_r9_pred,G_r9_pred
86e1837bd4,NaPr2Dy4CoBr12,20,13.628390312194824,8.627427101135254,0.4378216163679719,True,1.7775770270869622,114.89658622653828,34.42438482779367
89d520b603,LaTb5ErMnBr12,20,13.617676734924316,9.281839370727539,0.5067877801014359,True,1.7060891378602194,114.9501395623348,34.20953595394731
32cb24c1ad,LaSm6MnBr12,20,12.662850379943848,9.980936050415039,0.6764337947726727,True,2.0330269477465253,108.96052945031218,37.12207570271637
30fa18642a,Y8ReOsBr8,18,30.127643585205078,15.848849296569824,0.8891171184306509,True,2.818313622947354,138.89248480766625,47.850208853764
9116563b69,Dy6ErCoBr12,20,15.168070793151855,9.902482986450195,0.5110731200072508,True,1.7914550418580195,118.84059060760032,36.79750637899584
b00f4edfe7,PrLuCl8,10,6.280753135681152,5.0184102058410645,0.4779468100606583,True,3.989881718257355,95.94012751323832,39.27446971958064
b5980c9ca7,Te(SCl6)2,15,2.7223591804504395,1.9952999353408813,0.12362543009715132,True,3.1227007486716807,68.18405802728441,29.75187892102444
4b2c4f6edc,Na2LiGa4AgBr16,24,4.48526668548584,2.2558236122131348,0.05042374993105052,True,2.090573849579029,87.14447077101667,37.34993277560146
9224878764,Ho4Er3CoBr12,20,15.054415702819824,9.6520357131958,0.4807472966387815,True,1.7870074530703712,118.29924786178296,36.68887087581085
95beb5ce96,CuReN2,8,196.8680877685547,77.59915924072266,6.239691627040998,True,2.9793286876790805,156.22750402288182,55.15937651133736
d9c1428bd3,SrFe4PbCl16,22,6.36088752746582,3.382917881011963,0.11536931760271527,True,2.4687529461550977,89.6203498409218,37.44016153934498
8866d82f23,Pr4Nd2CoBr10,17,11.3117036819458,10.092036247253418,0.8689682865407191,True,2.215680720033054,103.13567828175374,36.92840246751318
9e7a6034a8,TbEr6IrBr12,20,15.19351863861084,8.36789608001709,0.32934581433111687,True,1.6864511639387545,115.59864591974716,35.65054122701695
761733fe25,TbSm3Tm2CoBr10,17,13.68834400177002,9.65234088897705,0.6036328652187836,True,1.873828909064828,110.25148698524168,34.79158888731108
daec9bac48,LiTiRhS4,7,59.734336853027344,24.693159103393555,2.5191909017384355,True,12.839794735938815,171.8213935693958,84.31145637791832
9cc894c61f,Sm3Y4FeBr12,20,10.959736824035645,10.153410911560059,0.8095806701718533,True,1.93153581444196,111.04298028124686,35.75327245679342
